#{"t_start": 1583542480.001239, "env_id": "cursorcontrol-v1"}
r,l,t
5.547075,30,4.184713
0.972076,30,4.204611
1.010342,30,4.224467
1.152912,30,5.162585
1.453592,30,5.607524
1.407345,30,6.047131
2.027618,30,6.464762
0.822586,30,6.931819
1.612678,30,7.360785
1.7556,30,7.800645
1.272786,30,8.223001
1.837566,30,8.680643
1.38578,30,9.113954
1.82032,30,9.533031
1.578824,30,9.999898
2.206595,30,10.643937
4.121215,30,11.203742
1.844753,30,11.768556
7.41856,30,12.247757
1.576347,30,12.814331
2.077005,30,13.278282
1.892485,30,13.74401
1.041563,30,14.216565
1.733196,30,14.680466
1.031734,30,15.122578
1.675062,30,15.571412
2.012426,30,16.008322
1.724511,30,16.463383
1.086622,30,16.903038
1.269825,30,17.34291
2.823562,30,17.784043
1.435126,30,18.248125
2.973059,30,18.685626
1.612184,30,19.113426
1.88977,30,19.550049
1.372453,30,20.103804
1.670964,30,20.556978
2.938005,30,20.996031
2.768118,30,21.452224
0.914447,30,21.910964
1.551008,30,22.343181
0.737077,30,22.792063
1.57609,30,23.220284
1.072706,30,23.719612
2.832291,30,24.159879
3.555439,30,24.606166
3.572246,30,25.042953
2.913233,30,25.508619
1.793857,30,25.951136
1.585865,30,26.390189
1.326014,30,26.824065
1.07855,30,27.278381
2.915764,30,27.727679
1.316207,30,28.171887
1.119176,30,28.602348
1.663275,30,29.064632
1.515294,30,29.495195
1.596608,30,29.924989
1.424703,30,30.364126
2.401634,30,30.865412
1.014466,30,31.299028
1.071551,30,31.75622
1.493383,30,32.187563
4.530444,30,32.654415
0.884852,30,33.09243
1.462261,30,33.534074
1.447809,30,33.99795
1.246195,30,34.454712
1.110935,30,34.889351
1.439666,30,35.329242
1.536943,30,35.790518
3.055527,30,36.257334
1.780806,30,36.712857
1.68236,30,37.147852
1.230971,30,37.574116
1.662767,30,38.044344
2.546257,30,38.489594
1.363307,30,38.922804
1.624664,30,39.354539
3.515376,30,39.828212
3.815052,30,40.283561
0.923148,30,40.723493
0.816199,30,41.157845
2.414727,30,41.624897
1.304745,30,42.064965
1.43784,30,42.501296
1.375118,30,42.943226
3.919446,30,43.415136
1.506933,30,43.866316
1.512456,30,44.302113
1.175661,30,44.746411
1.249517,30,45.224275
1.432346,30,45.659764
11.679697,30,46.092677
0.995351,30,46.541605
1.926919,30,47.009918
0.903877,30,47.454322
1.466444,30,47.889643
1.77209,30,48.350355
2.598125,30,48.811498
2.192271,30,49.274907
1.401338,30,49.723395
4.963616,30,50.155691
0.86482,30,50.610759
1.127435,30,51.150256
0.953877,30,51.673287
1.141116,30,52.112574
4.699598,30,52.55984
2.367829,30,53.005499
1.490506,30,53.452226
4.196076,30,53.884962
2.972979,30,54.35752
2.081767,30,54.792463
3.205542,30,55.234479
0.812117,30,55.680632
2.061084,30,56.14851
0.872307,30,56.594256
0.915684,30,57.031671
1.681894,30,57.477275
1.585692,30,57.934887
0.911613,30,58.388903
1.166975,30,58.851848
2.864308,30,59.283612
0.683054,30,59.770243
1.719674,30,60.225673
5.446975,30,60.670777
1.616985,30,61.116951
3.691506,30,61.598736
0.844968,30,62.042279
1.485245,30,62.479003
1.300558,30,62.910129
0.994582,30,63.346872
1.844409,30,63.773998
33.355013,30,64.215433
2.792765,30,64.656285
3.699862,30,65.112081
3.413659,30,65.554038
2.307609,30,65.987194
0.91708,30,66.424043
2.756937,30,66.886351
1.419808,30,67.325185
1.285479,30,67.769851
1.818225,30,68.199733
1.195518,30,68.666258
2.325502,30,69.110603
1.483961,30,69.551788
1.226404,30,69.980126
0.722106,30,70.458842
1.243966,30,70.907805
1.217185,30,71.353019
1.269132,30,71.812247
1.566388,30,72.294232
0.812034,30,72.740307
3.460354,30,73.184664
0.677191,30,73.618033
1.769888,30,74.115872
0.966784,30,74.598949
3.752535,30,75.03273
3.013173,30,75.468631
1.5318,30,75.94162
1.64806,30,76.381857
1.093751,30,76.834968
7.310117,30,77.262613
1.246358,30,77.730482
0.883108,30,78.174187
3.537415,30,78.62301
0.868579,30,79.058186
5.090373,30,79.522539
4.658736,30,79.967576
1.041522,30,80.429016
0.985999,30,80.885482
4.048445,30,81.330671
1.415192,30,81.799768
1.763553,30,82.238039
1.062196,30,82.663768
30.637936,30,83.1558
1.9533,30,83.604031
5.15331,30,84.043229
2.785413,30,84.468991
1.354217,30,84.928569
1.188498,30,85.368296
1.022243,30,85.811199
1.760472,30,86.267983
1.242152,30,86.746305
0.803693,30,87.198307
1.904936,30,87.644779
1.541173,30,88.090717
1.810552,30,88.546837
0.858563,30,88.994491
0.998212,30,89.42101
3.256304,30,89.854844
0.706355,30,90.318667
2.61762,30,90.76435
3.373014,30,91.198058
0.942015,30,91.640775
1.977297,30,92.112755
2.532697,30,92.551447
3.200211,30,92.989177
1.355505,30,93.422001
1.233404,30,93.890256
2.451459,30,94.338971
0.8966,30,94.773254
1.245383,30,95.207532
0.794841,30,95.66221
2.590057,30,96.097781
2.148347,30,96.560771
3.679538,30,97.000132
0.967922,30,97.466392
1.720662,30,97.897196
0.756704,30,98.34683
1.453265,30,98.778203
2.936825,30,99.250911
6.190322,30,99.737092
1.182742,30,100.245953
0.73375,30,100.813345
6.693669,30,101.49936
1.4421,30,101.974335
1.306688,30,102.440553
3.145929,30,102.913809
1.571124,30,103.472013
1.05229,30,104.056031
0.859405,30,104.674282
1.07652,30,105.322322
2.597848,30,105.847917
1.367448,30,106.296082
2.296773,30,106.771399
1.051368,30,107.231785
5.469165,30,107.819244
1.087891,30,108.390897
4.788693,30,108.960711
1.359253,30,109.471535
1.989229,30,109.987106
1.44125,30,110.444284
0.92822,30,110.912829
0.769277,30,111.349236
72.736019,30,111.841306
4.763383,30,112.325883
1.374918,30,112.812613
4.278256,30,113.309669
1.521637,30,113.782454
0.897623,30,114.257023
4.136447,30,114.721355
1.029688,30,115.231582
2.546661,30,115.792797
3.927072,30,116.22242
1.890296,30,116.614387
7.707055,30,117.088095
37.575974,30,117.599958
0.948147,30,118.117854
1.261421,30,118.679586
1.280083,30,119.245214
3.466263,30,119.828408
1.48929,30,120.320724
0.918581,30,120.78102
3.600818,30,121.243628
1.0601,30,121.833913
37.01284,30,122.398548
1.439482,30,122.881222
1.299064,30,123.428484
0.908364,30,124.019748
0.856616,30,124.589163
0.630213,30,125.157584
1.545588,30,125.712609
1.048448,30,126.301731
1.600322,30,126.873423
1.386801,30,127.328475
4.028709,30,127.825356
1.021455,30,128.305673
1.543301,30,128.759748
2.931363,30,129.230455
1.023939,30,129.701403
5.042945,30,130.152778
1.076545,30,130.556357
1.147031,30,130.950685
1.773608,30,131.319274
1.196773,30,131.619432
6.383824,30,131.909024
43.810792,30,132.188536
0.883086,30,132.463257
0.756666,30,132.768173
2.613432,30,133.053154
1.452294,30,133.357044
5.842856,30,133.66478
5.662515,30,133.924924
0.813873,30,134.179501
1.29161,30,134.425382
0.887256,30,134.646491
1.022065,30,134.921692
23.657728,30,135.181984
0.843963,30,135.456794
0.902399,30,135.666907
1.569883,30,135.895662
1.995296,30,136.110721
0.85188,30,136.301693
4.653288,30,136.501675
1.024567,30,136.717324
1.964117,30,136.906049
1.373879,30,137.081419
55.439443,30,137.255529
1.041379,30,137.47614
1.827491,30,137.684932
4.284748,30,137.89822
59.809301,30,138.108884
3.485793,30,138.325319
3.067937,30,138.544084
4.380095,30,138.733203
1.1547,30,138.894387
2.909688,30,139.050143
3.182425,30,139.191472
1.353615,30,139.331437
1.420968,30,139.474586
36.451479,30,139.624516
3.567009,30,139.76387
1.068813,30,139.903344
1.56551,30,140.050859
2.153954,30,140.211809
5.750273,30,140.358166
1.1801,30,140.506161
1.547947,30,140.646834
1.660453,30,140.798917
1.253098,30,140.963462
1.091773,30,141.148685
5.375402,30,141.334014
1.364594,30,141.499589
1.248707,30,141.631239
1.964864,30,141.748734
0.694544,30,141.853485
2.838195,30,141.978937
1.434968,30,142.084768
1.534173,30,142.188181
0.960039,30,142.292453
0.6767,30,142.408705
2.641656,30,142.515709
24.900852,30,143.125643
2.015342,30,143.633841
1.823961,30,144.135205
3.632929,30,144.635936
1.986446,30,145.120135
2.545889,30,145.602434
4.776839,30,146.068011
3.567569,30,146.52084
1.309533,30,146.972108
6.482001,30,147.406256
0.985597,30,147.952002
1.572169,30,148.506309
2.215234,30,149.061481
6.650312,30,149.625804
3.058063,30,150.098397
3.332853,30,150.535388
0.954172,30,151.026289
34.546011,30,151.5601
4.432025,30,152.044423
5.77258,30,152.561908
4.317932,30,153.04771
5.009645,30,153.557902
5.339045,30,154.031522
2.694097,30,154.506253
7.024156,30,155.059466
1.189641,30,155.554583
1.457422,30,156.01837
1.418215,30,156.451534
2.094979,30,156.901611
5.58216,30,157.393716
5.002627,30,157.872772
2.096289,30,158.313354
1.18104,30,158.787549
1.859538,30,159.225284
0.841229,30,159.6868
1.293013,30,160.149217
2.246194,30,160.69914
1.169067,30,161.255472
0.958214,30,161.752979
4.719998,30,162.248863
1.023025,30,162.804809
3.30179,30,163.369764
1.529821,30,163.849891
3.942935,30,164.314822
1.494045,30,164.830817
1.310297,30,165.3225
1.256476,30,165.782619
3.264651,30,166.286958
2.102678,30,166.779123
0.946844,30,167.336431
1.178896,30,167.813777
1.575825,30,168.247168
2.818369,30,168.678725
1.718601,30,169.222312
3.105,30,169.759143
1.504102,30,170.192318
16.00831,30,170.626105
56.000127,30,171.074739
4.413418,30,171.5335
0.761518,30,171.970286
1.443102,30,172.40733
1.522974,30,172.89071
2.608232,30,173.423683
0.771448,30,173.886319
1.668174,30,174.392669
6.484817,30,174.812211
1.240868,30,175.261436
2.583386,30,175.710142
1.677773,30,176.140447
2.905251,30,176.57971
1.116152,30,177.098917
2.338391,30,177.597165
2.14504,30,178.125528
1.424394,30,178.581102
1.289357,30,179.116308
2.177088,30,179.633216
1.062002,30,180.078775
1.001364,30,180.523423
1.400086,30,181.008704
2.138784,30,181.514178
1.220674,30,182.013856
1.217005,30,182.537276
1.722771,30,183.080921
2.701669,30,183.544461
0.998199,30,184.01289
1.253192,30,184.470346
1.16251,30,184.945476
1.168747,30,185.391327
1.681312,30,185.832331
4.096665,30,186.265246
1.375065,30,186.836499
1.105536,30,187.287834
1.448795,30,187.815915
1.678478,30,188.273268
1.078802,30,188.745285
1.773668,30,189.182267
1.18026,30,189.675877
1.09214,30,190.124492
1.326054,30,190.600388
2.732287,30,191.029756
4.383148,30,191.460444
1.130288,30,191.927174
4.887795,30,192.396527
1.536073,30,192.839383
1.50547,30,193.273195
0.753238,30,193.709933
1.370246,30,194.172466
37.572315,30,194.623625
1.209059,30,195.058264
0.939859,30,195.498778
1.306817,30,195.94767
1.037182,30,196.384943
8.086506,30,196.839821
1.01733,30,197.274064
1.181568,30,197.738906
0.847906,30,198.166463
4.17093,30,198.603197
1.190021,30,199.036398
6.306246,30,199.5209
1.499674,30,199.96795
1.909411,30,200.418436
1.371291,30,200.853749
3.484003,30,201.322535
1.786149,30,201.78809
1.169252,30,202.223159
4.534971,30,202.671493
1.573072,30,203.137547
6.057655,30,203.574281
1.230659,30,204.048007
1.977883,30,204.503658
2.932581,30,204.97787
0.868614,30,205.42063
1.281073,30,205.858373
17.784976,30,206.292542
2.239968,30,206.75935
1.122769,30,207.191456
1.086421,30,207.620757
1.704594,30,208.056028
1.258172,30,208.508814
11.023104,30,208.951889
1.84424,30,209.394581
2.132215,30,209.823697
0.979452,30,210.45275
2.07657,30,210.93575
1.057135,30,211.375934
1.211471,30,211.814219
1.251693,30,212.277321
1.290123,30,212.706461
0.843685,30,213.141715
1.745829,30,213.588433
3.848299,30,214.051341
1.373041,30,214.490347
35.551946,30,214.914618
1.485565,30,215.360346
1.463203,30,215.824995
2.032428,30,216.262954
1.766418,30,216.695169
1.045217,30,217.129718
0.998154,30,217.60111
1.197052,30,218.07151
3.374078,30,218.508466
2.83053,30,218.943386
3.012112,30,219.408315
1.241293,30,219.844921
1.180114,30,220.286328
2.148501,30,220.724786
1.628327,30,221.185464
1.120508,30,221.647346
3.560546,30,222.078601
2.240902,30,222.512766
0.96915,30,222.978725
51.219747,30,223.418694
2.935,30,223.850625
1.342952,30,224.279943
1.355205,30,224.744275
1.654623,30,225.181219
1.001353,30,225.628177
1.73122,30,226.053576
3.371407,30,226.517129
4.19812,30,226.942551
70.452805,30,227.366634
1.993451,30,227.812687
1.603058,30,228.289445
1.465012,30,228.724708
1.149208,30,229.15211
1.407057,30,229.577867
1.994891,30,230.062431
0.865247,30,230.487807
19.209164,30,230.915341
1.167767,30,231.339508
6.266539,30,231.81052
1.158075,30,232.249638
1.907717,30,232.69598
2.987168,30,233.135069
4.557888,30,233.600539
35.131773,30,234.030559
3.217921,30,234.484267
1.470213,30,234.94176
1.274544,30,235.42563
17.797146,30,235.904813
7.394013,30,236.373457
1.070575,30,236.800179
4.731734,30,237.259185
20.706866,30,237.705969
1.489393,30,238.142626
1.557854,30,238.57516
3.260582,30,239.052169
1.489442,30,239.488992
4.629531,30,239.934228
1.402318,30,240.367347
1.458108,30,240.80853
4.535493,30,241.23874
1.211478,30,241.676613
3.644725,30,242.102375
50.338744,30,242.599537
1.035083,30,243.03615
5.379079,30,243.462534
1.96511,30,243.895621
0.902838,30,244.350461
4.711969,30,244.825124
1.022696,30,245.25201
62.402965,30,245.681653
10.230256,30,246.144344
2.798382,30,246.570915
1.238476,30,247.004564
1.292511,30,247.430601
2.585253,30,247.892388
3.376398,30,248.33031
3.362025,30,248.76236
7.951934,30,249.230624
2.230944,30,249.722826
1.311241,30,250.170459
46.543805,30,250.600014
1.648737,30,251.024282
6.312436,30,251.518878
5.465587,30,251.98425
3.396995,30,252.418366
25.974398,30,252.847445
3.906193,30,253.308693
2.552808,30,253.765786
4.804955,30,254.191045
1.194749,30,254.62591
7.676265,30,255.095862
4.615378,30,255.515995
3.711574,30,255.963305
6.146754,30,256.393574
1.33704,30,256.857473
4.084162,30,257.294196
51.80195,30,257.726037
4.321054,30,258.154639
31.831534,30,258.627153
0.918578,30,259.056057
30.447238,30,259.501862
4.052191,30,259.951289
0.990041,30,260.440863
0.739618,30,260.880147
2.71015,30,261.318679
1.792687,30,261.78098
54.447834,30,262.239575
4.761686,30,262.690708
1.524551,30,263.129913
1.106028,30,263.549852
2.043018,30,264.030447
5.837665,30,264.474612
3.382258,30,264.912904
4.626592,30,265.341659
15.153124,30,265.805852
4.84599,30,266.238871
6.098652,30,266.685461
7.393427,30,267.125889
6.183274,30,267.587536
3.46611,30,268.005143
1.675924,30,268.455928
1.886948,30,268.879148
4.364339,30,269.324346
4.19667,30,269.766478
1.758465,30,270.205444
2.916315,30,270.647289
1.804566,30,271.106999
1.926153,30,271.555027
1.540133,30,272.023675
4.417058,30,272.474478
1.233333,30,272.935317
7.313657,30,273.371636
4.975532,30,273.794018
4.232726,30,274.221317
5.18773,30,274.690548
1.935008,30,275.125075
2.659361,30,275.548226
1.903375,30,275.974595
11.580075,30,276.438023
0.701259,30,276.87798
13.864129,30,277.336788
1.356686,30,277.767424
2.94405,30,278.214499
4.358495,30,278.649956
0.744634,30,279.07421
1.224274,30,279.55096
3.763297,30,280.044015
1.470503,30,280.474064
0.922829,30,280.898294
9.162218,30,281.318217
1.319724,30,281.802143
3.177333,30,282.23274
54.70695,30,282.670763
3.263189,30,283.097286
1.462396,30,283.562321
6.930409,30,283.99949
0.907633,30,284.431233
0.93412,30,284.885452
3.608699,30,285.350677
5.460416,30,285.825633
1.72355,30,286.26181
2.82318,30,286.712878
3.41283,30,287.165508
1.916722,30,287.607403
1.241877,30,288.046141
3.253855,30,288.472284
1.084878,30,288.995193
1.09171,30,289.426734
1.935533,30,289.906491
32.621433,30,290.341746
0.952898,30,290.783122
80.706798,30,291.217028
2.20447,30,291.667152
1.248829,30,292.094344
73.788011,30,292.543566
0.797952,30,292.977831
0.96363,30,293.408592
1.304395,30,293.845811
4.445348,30,294.303929
0.735659,30,294.742236
1.020267,30,295.188637
41.345797,30,327.086494
