#{"t_start": 1583541987.9908407, "env_id": "cursorcontrol-v1"}
r,l,t
1.438322,30,4.561984
1.307157,30,4.583408
1.439451,30,4.604245
1.206795,30,5.521978
1.051888,30,5.735648
2.345186,30,5.946932
1.529416,30,6.168717
1.454652,30,6.401043
1.852102,30,6.612487
1.932022,30,6.817236
1.551391,30,7.026193
1.009409,30,7.253119
1.951588,30,7.470656
1.037695,30,7.674072
1.404649,30,7.878324
1.452854,30,8.104804
2.799134,30,8.310715
0.929183,30,8.525594
2.195052,30,8.737995
1.288762,30,8.958235
2.686432,30,9.164359
1.903983,30,9.383877
1.628423,30,9.586594
1.79464,30,9.814999
1.424052,30,10.029168
1.074676,30,10.23643
1.662399,30,10.639002
0.938031,30,11.122309
1.798378,30,11.556072
2.725027,30,11.996408
0.812218,30,12.444836
1.551456,30,12.910632
1.75573,30,13.344325
1.493064,30,13.798702
3.060283,30,14.220638
1.506653,30,14.709511
1.374834,30,15.140249
2.212179,30,15.584318
3.006007,30,16.020119
3.125386,30,16.49692
0.996247,30,16.941063
2.179888,30,17.396273
1.182679,30,17.834293
1.772406,30,18.422711
1.450674,30,19.144774
1.095417,30,19.801972
1.317279,30,20.366017
1.499544,30,20.89146
1.67597,30,21.366777
1.483788,30,21.848574
1.191569,30,22.309891
0.844076,30,22.853304
0.73396,30,23.365397
59.51698,30,24.003181
1.732497,30,24.5413
0.747008,30,25.068414
1.230896,30,25.578185
3.782834,30,26.042109
0.972817,30,26.509578
3.445213,30,27.013294
0.84925,30,27.47331
1.164725,30,27.914514
1.048247,30,28.353583
0.960061,30,28.809669
0.7291,30,29.246423
1.583324,30,29.703054
5.045141,30,30.143874
1.124382,30,30.621278
1.892731,30,31.112163
1.4654,30,31.61169
1.111825,30,32.118883
0.770998,30,32.640965
1.805068,30,33.064975
1.891809,30,33.514285
0.787322,30,33.970636
1.921872,30,34.450607
2.082604,30,34.899892
0.696109,30,35.356761
1.968426,30,35.804487
2.417933,30,36.262986
0.898106,30,36.741176
1.622085,30,37.18479
6.370379,30,37.627611
0.979344,30,38.080122
2.480396,30,38.537878
1.419721,30,38.988041
1.090539,30,39.425891
1.486186,30,39.89318
2.017031,30,40.327142
1.37556,30,40.798843
1.024693,30,41.230737
2.82014,30,41.700874
1.078508,30,42.148605
3.88207,30,42.640387
1.200299,30,43.077912
1.531729,30,43.549012
1.102776,30,43.986351
60.961825,30,44.438554
58.856943,30,44.90513
3.322614,30,45.358131
3.452448,30,45.796078
1.977152,30,46.232129
1.247471,30,46.665328
2.019405,30,47.151668
1.331517,30,47.604082
2.209974,30,48.051725
2.110116,30,48.490004
1.406877,30,48.957824
0.882871,30,49.412355
0.932953,30,49.877598
2.248477,30,50.305154
1.285938,30,50.766463
0.893089,30,51.212895
1.31908,30,51.67993
2.255959,30,52.139394
1.398599,30,52.606777
0.881752,30,53.045085
1.646817,30,53.498812
1.054896,30,53.951989
1.082084,30,54.418019
1.536966,30,54.853125
1.146445,30,55.306902
2.841482,30,55.766407
2.980214,30,56.228735
1.028298,30,56.6893
1.077785,30,57.123418
2.203955,30,57.584528
1.92843,30,58.087306
1.477387,30,58.553088
0.982879,30,59.0197
1.286668,30,59.470902
1.039022,30,59.9403
2.900504,30,60.386747
2.214188,30,60.826227
0.628168,30,61.255784
1.837731,30,61.741015
4.047758,30,62.176032
0.92272,30,62.62265
1.426564,30,63.067986
1.327028,30,63.539326
1.248928,30,63.984942
0.75519,30,64.433655
1.527716,30,64.870557
0.870356,30,65.350015
1.867835,30,65.808836
0.768434,30,66.258277
3.17439,30,66.701457
0.812696,30,67.17626
0.764204,30,67.642849
1.105191,30,68.078488
1.152323,30,68.518738
0.68536,30,68.989207
1.314476,30,69.436871
1.000135,30,69.888476
2.943265,30,70.334846
0.903906,30,70.877317
1.246393,30,71.403474
1.10873,30,71.901867
1.543251,30,72.389365
2.237975,30,72.869502
1.244877,30,73.324124
1.054567,30,73.787524
5.456687,30,74.2415
0.811364,30,74.761616
2.438045,30,75.328003
1.03929,30,75.898871
0.796592,30,76.461563
1.069226,30,76.938549
1.351591,30,77.40474
1.128434,30,77.901947
1.822798,30,78.408626
0.90178,30,78.801777
1.374092,30,79.081234
0.989698,30,79.382089
1.109131,30,79.64923
2.580038,30,79.916778
1.063124,30,80.173527
2.757687,30,80.437177
1.339996,30,80.707295
1.189831,30,80.962554
1.464152,30,81.18136
1.819867,30,81.409223
2.81732,30,81.615999
1.71357,30,81.832337
0.964042,30,82.027196
0.947291,30,82.20711
0.995333,30,82.401628
2.223617,30,82.614887
0.825752,30,82.788021
0.796397,30,82.960271
1.006914,30,83.12859
1.866582,30,83.296209
2.146951,30,83.455816
0.995507,30,83.600718
1.295716,30,83.740145
0.9309,30,83.893624
1.153715,30,84.032617
1.06228,30,84.158971
1.895257,30,84.272927
1.193763,30,84.406694
2.085842,30,84.523524
3.363163,30,84.6395
1.695457,30,84.754708
2.053318,30,84.883072
1.799421,30,84.996305
1.176394,30,85.108856
1.092755,30,85.220189
2.346788,30,85.34688
0.990764,30,85.454278
1.035622,30,85.559638
1.657765,30,85.666788
1.384272,30,85.786652
3.947884,30,85.902576
1.182754,30,86.008967
1.280937,30,86.115631
1.101592,30,86.228734
0.963886,30,86.335866
1.457837,30,86.446666
0.833438,30,86.559163
1.157392,30,86.675068
1.0426,30,86.781131
3.378612,30,86.887644
1.873245,30,86.994074
1.691342,30,87.120724
0.915601,30,87.226885
2.004411,30,87.33439
3.117338,30,87.442182
2.431807,30,87.563136
0.940284,30,87.67698
1.033119,30,87.7846
0.884957,30,87.895005
3.075019,30,88.022883
1.662097,30,88.1349
2.403598,30,88.249824
1.677486,30,88.373393
0.636137,30,88.538698
1.16208,30,88.718686
0.94869,30,88.938062
3.738852,30,89.145889
1.427389,30,89.304663
2.166952,30,89.451236
0.997832,30,89.582348
1.385012,30,89.695447
1.161591,30,89.820834
1.000926,30,89.932642
1.253721,30,90.041269
2.042831,30,90.154719
1.73042,30,90.276631
1.143572,30,90.388232
1.241504,30,90.501911
1.664943,30,90.608697
2.028675,30,90.735568
0.844786,30,90.847324
74.247645,30,90.957864
1.608447,30,91.06821
1.938564,30,91.187185
2.001551,30,91.298308
1.258068,30,91.41161
1.894898,30,91.531547
0.944891,30,91.663383
0.999125,30,91.77866
0.921183,30,91.895244
1.554915,30,92.005806
0.818807,30,92.135477
3.079432,30,92.24606
0.887037,30,92.362622
1.901279,30,92.490364
1.198758,30,92.613981
0.947507,30,92.726223
2.391516,30,92.845829
1.758163,30,92.961067
1.600846,30,93.088085
2.441308,30,93.229563
1.780356,30,93.372519
1.268697,30,93.480327
0.746417,30,93.60156
1.477012,30,93.71102
0.859923,30,93.820628
1.978999,30,93.927788
0.874663,30,94.047957
3.228203,30,94.154772
1.123462,30,94.259988
5.694631,30,94.375566
1.147192,30,94.506107
1.196683,30,94.62017
1.349949,30,94.73449
1.36289,30,94.848967
2.65527,30,94.978386
6.014126,30,95.090922
1.45856,30,95.203546
1.035167,30,95.31624
2.183283,30,95.442585
1.962693,30,95.556324
0.95291,30,95.668829
0.832822,30,95.78064
1.962849,30,95.907888
1.093773,30,96.019708
2.194923,30,96.137463
1.621167,30,96.251236
3.278385,30,96.379574
1.218724,30,96.497754
2.237159,30,96.624702
6.488776,30,96.766001
1.081008,30,96.895944
0.920048,30,97.008555
1.180364,30,97.12028
0.884224,30,97.229099
1.133531,30,97.349744
1.878208,30,97.46575
3.101924,30,97.577837
0.616838,30,97.689595
1.697146,30,97.82465
1.590791,30,97.940379
0.798281,30,98.054653
2.045186,30,98.171675
1.881866,30,98.300209
1.132696,30,98.416185
2.18014,30,98.539098
