#{"t_start": 1584125596.5578685, "env_id": "cursorcontrol-v2"}
r,l,t
-218.613582,30,1.497135
-478.679753,30,1.504131
-258.096677,30,1.512127
1001.0,1,1.512127
-418.472451,30,2.167769
-298.754767,30,2.529538
-256.589212,30,2.890327
-419.071031,30,3.248147
843.839239,16,3.439036
-358.978052,30,3.79683
-298.954152,30,4.154593
-278.287938,30,4.514393
-198.281859,30,4.87221
-278.388774,30,5.230983
-278.915575,30,5.591796
-218.496566,30,5.956587
-198.892188,30,6.311356
-58.346607,30,6.671176
-138.46253,30,7.040939
-99.195245,30,7.462718
-38.4406,30,7.897468
-59.090683,30,8.253265
-18.625418,30,8.60606
-19.054976,30,8.959855
-38.856687,30,9.315627
1.834638,30,9.683414
-19.031409,30,10.036236
1.984598,30,10.395006
-14.010533,30,10.750823
-18.976523,30,11.106619
1.848749,30,11.462414
-36.985828,30,11.829175
2.83929,30,12.187995
1.401469,30,12.54077
1.049831,30,12.894589
-10.928599,30,13.25638
-18.866363,30,13.625168
1.235851,30,13.984938
8.915479,30,14.337727
-19.128504,30,14.698527
1.273131,30,15.051346
2.52075,30,15.404121
1.562391,30,15.769932
1.712144,30,16.123729
1.54341,30,16.481496
-17.328751,30,16.838317
1.295835,30,17.21008
1.58469,30,17.572868
1.314767,30,17.936662
1.317401,30,18.29048
1.258607,30,18.648275
2.068349,30,19.005072
3.070993,30,19.364839
1.729626,30,19.727628
0.874084,30,20.082448
2.997625,30,20.441243
1.078772,30,20.79504
2.453165,30,21.155829
1.285373,30,21.515622
1.109543,30,21.881411
2.22828,30,22.234208
1.565472,30,22.586975
2.430258,30,22.945799
1.267675,30,23.30257
0.974227,30,23.66636
4.164382,30,24.075116
1.708212,30,24.491876
1.260309,30,24.905672
2.224045,30,25.33839
1.644529,30,25.826108
1.52699,30,26.246872
1.068279,30,26.645669
1.355614,30,27.020431
2.49607,30,27.384241
-17.871897,30,27.745033
2.886703,30,28.16479
1.21904,30,28.517589
1.914521,30,28.880379
-18.567256,30,29.237153
0.667102,30,29.599965
1.082146,30,29.951761
1002.0,2,29.974717
1.348329,30,30.33754
0.814241,30,30.714323
-18.795168,30,31.116059
1.032468,30,31.505866
-18.188756,30,31.870634
7.123484,30,32.264398
1.277216,30,32.635183
-18.294533,30,33.035984
-38.131315,30,33.412768
1.625449,30,33.779558
-38.880236,30,34.140349
-17.224435,30,34.51913
-18.952804,30,34.891893
-19.035574,30,35.340632
-18.817452,30,35.729411
-14.292701,30,36.097222
-58.691778,30,36.475004
-18.633247,30,36.861782
-19.24011,30,37.237564
-18.707758,30,37.604354
-18.167609,30,38.00609
-19.09173,30,38.410856
-18.986155,30,38.826649
-33.54296,30,39.206429
-18.745354,30,39.723107
-18.305789,30,40.131868
989.723344,19,40.384751
-38.743852,30,40.761533
-38.024754,30,41.125293
-18.125494,30,41.495092
-18.528973,30,41.858902
-18.918181,30,42.218694
-18.924416,30,42.574489
-18.258629,30,42.931286
-18.879632,30,43.290077
-17.20752,30,43.660841
-38.295207,30,44.024643
-19.175907,30,44.389422
-30.568329,30,44.778196
-18.368454,30,45.141988
-18.355726,30,45.583731
-38.506593,30,46.019476
-18.13013,30,46.438265
-9.847061,30,46.876011
-18.877103,30,47.274781
-16.957925,30,47.707533
-17.489041,30,48.105273
-28.726294,30,48.518038
-8.362602,30,48.913837
-56.594819,30,49.277604
-19.215996,30,49.657395
-18.196632,30,50.070171
-38.373525,30,50.46994
-98.404695,30,50.845724
-19.206247,30,51.216488
-99.044618,30,51.587268
-7.396865,30,51.980072
-17.500997,30,52.372844
-37.05196,30,52.772592
-38.954992,30,53.227322
-17.224891,30,53.703055
