#{"t_start": 1583979006.0520942, "env_id": "cursorcontrol-v2"}
r,l,t
-148.313188,30,4.411583
-108.499375,30,4.428574
-146.943981,30,4.444566
-157.499774,30,5.840805
-118.012128,30,6.207634
-138.623413,30,6.568408
-119.022751,30,6.923243
-158.518729,30,7.284015
-17.870829,30,7.64185
-59.143172,30,7.994635
-79.022698,30,8.362456
-18.398956,30,8.71824
1.171205,30,9.078034
-7.466769,30,9.430843
-7.902896,30,9.784679
1.202253,30,10.141485
-7.023091,30,10.495292
5.627086,30,10.849098
-8.749668,30,11.215896
301.561747,3,11.251849
-19.147754,30,11.607653
1.116185,30,11.964464
1.509923,30,12.320261
1.99714,30,12.679068
1.976451,30,13.040899
1.401782,30,13.401701
0.82353,30,13.757507
0.995241,30,14.115311
-4.782961,30,14.468118
-8.918881,30,14.820896
1.60673,30,15.182697
1.482997,30,15.54453
-18.805822,30,15.897337
-9.045524,30,16.25411
-22.90247,30,16.605921
1.825954,30,16.961755
2.477987,30,17.321558
-8.631131,30,17.675335
-7.195462,30,18.037144
1.369304,30,18.39797
-8.498333,30,18.754746
-19.207563,30,19.111551
-24.581941,30,19.463388
1.360389,30,19.823162
1.654631,30,20.187961
-18.407576,30,20.545769
2.271019,30,20.900603
0.924261,30,21.258409
-9.083668,30,21.613183
1.640932,30,21.96602
2.441192,30,22.33282
-28.730901,30,22.687603
1.111551,30,23.0434
2.76121,30,23.39324
-7.386444,30,23.748045
1.059034,30,24.115822
1.392114,30,24.47362
-7.600869,30,24.825458
1.094012,30,25.186229
-4.857651,30,25.544035
1.381965,30,25.897871
1.279389,30,26.261672
1.62856,30,26.617448
1.141508,30,26.973283
-8.945625,30,27.331057
-8.73842,30,27.682866
-8.9371,30,28.046697
1.349716,30,28.408498
3.336271,30,28.761276
1.803101,30,29.11911
-8.858259,30,29.472918
1.368966,30,29.831691
0.864389,30,30.215482
-8.863074,30,30.616293
1.130467,30,31.014074
1.063725,30,31.413826
-9.149863,30,31.810639
0.71302,30,32.210391
1.686255,30,32.590183
1.003626,30,32.979999
1.112345,30,33.368756
-18.646926,30,33.739557
2.269662,30,34.110353
1.899892,30,34.484177
1.75381,30,34.855974
0.850669,30,35.24876
1.130822,30,35.628523
1.024169,30,35.985328
1.753809,30,36.344131
1.76828,30,36.696968
0.93953,30,37.060747
1.207865,30,37.422572
6.47609,30,37.778376
0.867569,30,38.135152
1.817972,30,38.488959
-8.903695,30,38.848762
2.532636,30,39.213592
1.179151,30,39.569398
1.533023,30,39.924172
-8.600939,30,40.287979
2.166368,30,40.646809
0.780611,30,41.001592
1.026036,30,41.360418
1.349334,30,41.717223
3.944773,30,42.078028
1.917353,30,42.443796
0.807591,30,42.797633
1.073465,30,43.157417
2.849707,30,43.510243
1.595214,30,43.864019
1.339358,30,44.226823
1.291171,30,44.584627
0.972479,30,44.939462
1.839864,30,45.300265
-6.117845,30,45.657069
2.013015,30,46.016844
0.968001,30,46.379675
-8.344939,30,46.730483
1.411454,30,47.087288
1.698288,30,47.444093
1.037507,30,47.7989
1.34839,30,48.158673
1.283971,30,48.516478
1.725582,30,48.873312
-8.182518,30,49.230093
0.975343,30,49.586922
1.793371,30,49.94073
1.912117,30,50.303505
1.44242,30,50.659306
-7.581943,30,51.017112
1.904034,30,51.379942
-7.90565,30,51.735748
1.252057,30,52.098548
-7.924651,30,52.453355
0.989974,30,52.809161
1.31882,30,53.164936
2.976802,30,53.521772
1.182205,30,53.87558
0.978658,30,54.25437
1.125321,30,54.614144
3.052762,30,54.969954
1.912908,30,55.326785
1.241857,30,55.684562
1.520666,30,56.050388
1.493376,30,56.411192
1.483963,30,56.765998
0.933868,30,57.12677
1.156508,30,57.485604
0.976017,30,57.849406
2.980374,30,58.212177
1.239094,30,58.575979
1.476878,30,58.933813
1.255183,30,59.291617
1.220356,30,59.647422
-1.31398,30,60.004195
2.85342,30,60.370027
1.15584,30,60.727808
0.8068,30,61.083607
1.206988,30,61.441412
1.062077,30,61.809241
2.74688,30,62.173042
0.974954,30,62.536227
1.308143,30,62.889034
0.981027,30,63.245837
2.737949,30,63.602646
2.137208,30,63.958479
