#{"t_start": 1584052134.3951368, "env_id": "cursorcontrol-v2"}
r,l,t
-149.032401,30,5.273968
873.304644,30,5.30395
-169.098851,30,5.332933
-208.731789,30,6.812079
-177.089959,30,7.163874
-146.334891,30,7.519699
-119.222202,30,7.881469
-128.155054,30,8.242283
-118.709095,30,8.622068
-148.597242,30,9.054816
-97.212728,30,9.472576
-88.399653,30,9.850329
-88.880114,30,10.318089
0.906148,30,10.811783
-38.933163,30,11.369456
-39.122484,30,11.796239
-9.094671,30,12.188014
1.269258,30,12.544808
-16.414516,30,12.971532
1.426675,30,13.51822
-18.914136,30,14.050911
1.800178,30,14.536633
0.971491,30,15.432119
-9.189896,30,15.992794
5.723181,30,16.420547
-9.003105,30,16.722376
1.964217,30,16.977248
1.813849,30,17.217113
1.130339,30,17.559894
1.417878,30,17.98066
-5.826247,30,18.388418
1.421137,30,18.782222
6.041433,30,19.174964
1.81954,30,19.569739
13.159695,30,19.989496
-7.322539,30,20.40229
1.00079,30,20.801032
-8.271916,30,21.195804
8.208513,30,21.595581
1.128261,30,22.004345
1.680457,30,22.383119
1.750946,30,22.765899
2.16614,30,23.146681
1.467878,30,23.557478
0.720183,30,23.988206
1.214356,30,24.381004
-9.187227,30,24.778772
-2.347308,30,25.133538
1.993877,30,25.486334
5.042457,30,25.844129
1.597574,30,26.19293
8.581228,30,26.552752
1.900617,30,26.924539
2.489668,30,27.278306
2.284701,30,27.6361
-8.535115,30,28.010914
1.127433,30,28.363712
1.39115,30,28.720506
-9.071308,30,29.074277
1.479451,30,29.42707
2.850554,30,29.804882
8.462202,30,30.160679
-2.023059,30,30.514476
3.406739,30,30.892256
1.80474,30,31.247053
1.110285,30,31.594853
4.41634,30,31.961615
-8.40894,30,32.31344
1.505467,30,32.665237
2.204685,30,33.016035
1.084351,30,33.367832
1.876422,30,33.735621
-6.886426,30,34.097413
1.757988,30,34.460205
1.878862,30,34.823966
-3.660155,30,35.191784
1004.603251,27,35.520566
4.640876,30,35.886384
-8.761611,30,36.251145
0.788157,30,36.604973
1.865008,30,36.954739
1.014682,30,37.344516
1.491015,30,37.719307
-39.032326,30,38.121075
-8.990815,30,38.724728
-7.523673,30,39.310385
-26.140529,30,39.808105
-7.308795,30,40.200904
-38.884811,30,40.560671
5.289742,30,40.922459
-29.139444,30,41.346244
-66.859497,30,41.710035
-28.393203,30,42.129794
1.293804,30,42.560516
-58.895914,30,43.17616
1.039012,30,43.660883
1.004671,30,44.118632
-76.969585,30,44.590348
-38.544895,30,45.058108
-8.849116,30,45.589772
-28.659802,30,46.084492
2.870408,30,46.532236
-6.594135,30,46.95199
-7.683962,30,47.374748
0.831872,30,47.839479
1.235588,30,48.270231
992.179612,10,48.447136
1.429184,30,48.971836
-27.947958,30,49.366602
-37.206399,30,49.767375
-78.615592,30,50.216112
-28.772915,30,50.799777
972.222324,14,51.00266
-119.234693,30,51.477395
-28.784002,30,51.900152
-108.711379,30,52.413863
-9.041621,30,52.905565
-98.908732,30,53.396315
-68.956483,30,53.879016
-78.367,30,54.376717
9.215134,30,54.836485
-118.351695,30,55.304194
-34.761032,30,55.739968
1.119318,30,56.156695
2.326915,30,56.565459
1.043816,30,57.134132
1.013014,30,57.676828
3.274561,30,58.104583
-38.351861,30,58.548321
1.179321,30,59.022049
-87.99622,30,59.554748
-8.943069,30,60.003484
5.143035,30,60.452233
3.400101,30,60.928952
0.984365,30,61.370696
-35.530086,30,61.807451
-5.81133,30,62.290169
-137.765245,30,62.758906
2.13294,30,63.208669
1010.256664,28,63.624399
5.274582,30,64.079144
4.76641,30,64.508925
1006.163548,30,64.965628
2.218266,30,65.370427
0.863482,30,65.796152
952.812877,14,66.004062
-97.178638,30,66.405809
-126.978836,30,66.950489
2.881496,30,67.321274
-138.635934,30,67.757032
0.902558,30,68.314703
955.178437,25,68.73846
-45.971366,30,69.219182
1.29507,30,69.68792
-136.88593,30,70.090706
-97.531384,30,70.54742
-57.45052,30,70.935196
1.810144,30,71.362981
-67.912194,30,71.773723
-78.79112,30,72.287426
1004.63415,16,72.522291
-137.2856,30,72.915058
-86.381306,30,73.367801
0.919391,30,73.779591
-98.250557,30,74.285298
0.900043,30,74.70203
0.849017,30,75.167769
1004.717522,12,75.338665
-29.065493,30,75.801404
-33.663884,30,76.202196
995.66864,13,76.361106
-78.967312,30,76.818816
1.494995,30,77.290542
-127.963833,30,77.867209
-129.337328,30,78.297962
-138.045578,30,78.680742
-119.19797,30,79.079542
-138.394381,30,79.451298
-128.264584,30,79.860061
-138.667729,30,80.237846
-4.390925,30,80.62962
-28.515327,30,81.16831
1.127807,30,81.628047
994.292196,15,81.852947
-138.91472,30,82.242692
-36.880729,30,82.630474
-6.430195,30,83.031239
995.957671,10,83.159173
-137.530774,30,83.536947
-138.481309,30,83.936722
-98.786355,30,84.343515
965.428943,14,84.526381
-118.273784,30,84.908159
-118.530893,30,85.383885
-126.259463,30,85.789683
-117.331071,30,86.339337
-117.987766,30,86.795089
-128.724777,30,87.279796
-138.89531,30,87.6726
-128.717437,30,88.088331
-108.816181,30,88.46914
-108.94045,30,88.823938
-138.558649,30,89.241698
-108.94112,30,89.69044
-28.502881,30,90.100175
992.80312,9,90.220103
-124.664028,30,90.614882
-137.991769,30,91.017676
-139.320465,30,91.388463
-138.748412,30,91.787211
-97.921402,30,92.169014
-138.551766,30,92.549795
-118.247822,30,92.92358
938.317776,20,93.174435
