#{"t_start": 1583513468.8478494, "env_id": "cursorcontrol-v1"}
r,l,t
-6236411.388519,500,11.72767
-6236517.722677,500,18.664613
-6236408.486325,500,25.662846
-6236319.709442,500,32.729137
-6236673.851669,500,39.846258
-6237055.066889,500,46.858944
-6236949.058185,500,53.812025
-6235820.915354,500,60.889868
-6236795.619756,500,67.927649
-6236589.842085,500,74.879032
-6236967.500763,500,81.855215
-6236603.067024,500,88.963009
-6236548.46964,500,96.131121
-6236432.246893,500,103.111691
-6237100.286,500,110.145134
-6236922.62894,500,117.306038
-6236171.499953,500,124.378109
-6236915.455396,500,131.533923
-6236964.260176,500,138.91924
-6236275.086898,500,146.00425
