#{"t_start": 1584054563.0971277, "env_id": "cursorcontrol-v2"}
r,l,t
-318.304,30,5.12105
-277.397452,30,5.147037
-299.148683,30,5.17402
-317.916183,30,6.694126
-318.728896,30,7.066935
-358.665652,30,7.434693
-259.114926,30,7.798482
-358.691492,30,8.178295
-92.116157,30,8.545084
-99.009988,30,8.918846
-17.556997,30,9.289631
-39.168349,30,9.648449
7.207355,30,10.025232
-18.172786,30,10.393022
-18.601372,30,10.748816
1.542076,30,11.100615
2.323787,30,11.452383
0.905873,30,11.801213
0.808378,30,12.158008
1.144771,30,12.514775
-18.694872,30,12.868568
2.687944,30,13.219396
1.205061,30,13.581158
1.060095,30,13.951949
2.259942,30,14.318763
2.296327,30,14.664564
3.994939,30,15.01733
1.187367,30,15.36816
2.026311,30,15.723923
1.331011,30,16.089745
1.239668,30,16.459532
3.294298,30,16.813303
1.924448,30,17.162128
1.293369,30,17.512896
1.967465,30,17.864724
5.8659,30,18.216522
0.810379,30,18.565321
-18.422284,30,18.919092
-18.577931,30,19.277888
1.565445,30,19.629683
1.21918,30,19.980507
0.964304,30,20.332305
1.014174,30,20.683104
1.516286,30,21.041865
8.174773,30,21.394664
3.274573,30,21.754457
1.009352,30,22.13024
1.223834,30,22.505031
1.496678,30,22.860821
0.862419,30,23.209619
1.170743,30,23.566414
1.609721,30,23.924217
0.782303,30,24.285031
1.404406,30,24.634799
1.866576,30,24.985631
2.337711,30,25.339396
2.856167,30,25.685203
1.208585,30,26.040024
1.664055,30,26.390822
2.732046,30,26.74059
1.674148,30,27.098413
1.555683,30,27.450211
1.677976,30,27.799979
2.048532,30,28.152807
7.195379,30,28.505579
1.228575,30,28.857402
0.969625,30,29.219193
1.681929,30,29.583984
0.910361,30,29.937749
1.64262,30,30.289578
2.019197,30,30.639377
2.593826,30,31.00014
4.636627,30,31.356964
1.088521,30,31.706763
7.09691,30,32.058535
2.673671,30,32.418337
1.119024,30,32.770151
0.883845,30,33.125921
1.161105,30,33.480712
0.917995,30,33.835509
1.428239,30,34.185305
15.903962,30,34.533138
1.769417,30,34.883935
1.185367,30,35.235734
2.189603,30,35.590529
3.396924,30,35.951322
1.145983,30,36.312114
4.279387,30,36.66891
1.163403,30,37.035698
2.430881,30,37.384468
1.347179,30,37.739293
0.948634,30,38.112063
2.733406,30,38.59278
0.82346,30,39.035518
1.691546,30,39.394342
1.16529,30,39.754105
8.848356,30,40.104903
1.198969,30,40.454731
1.103402,30,40.805503
1.436998,30,41.181314
1.77355,30,41.534111
2.79579,30,41.890905
1.142919,30,42.245671
0.98003,30,42.602496
1.213812,30,43.049209
