#{"t_start": 1583550345.8279734, "env_id": "cursorcontrol-v1"}
r,l,t
1.545475,30,3.317988
2.711577,30,3.328752
0.984189,30,3.339238
1.193617,30,4.40839
1.400213,30,4.870599
4.429474,30,5.263193
1.296853,30,5.680215
1.561353,30,6.115634
1.600625,30,6.505399
0.804268,30,6.938475
1.197997,30,7.358659
4.64408,30,7.803763
0.937942,30,8.200826
2.159418,30,8.614175
1.348069,30,9.018287
1.688679,30,9.463464
0.901485,30,9.894472
0.708759,30,10.298161
1.279716,30,10.734462
1.136975,30,11.204508
2.299492,30,11.647806
3.616759,30,12.054378
3.60231,30,12.473025
2.289506,30,12.917771
0.883806,30,13.332469
84.992498,30,13.725762
2.105537,30,14.12609
1.365441,30,14.611653
1.489355,30,15.030748
1.174746,30,15.452395
1.127585,30,15.872521
1.046363,30,16.319918
30.113143,30,16.736001
0.820187,30,17.130198
0.78203,30,17.557347
2.423782,30,18.025151
2.536864,30,18.460132
1.522833,30,18.867523
3.964777,30,19.279125
1.39454,30,19.727712
1.141274,30,20.125681
2.342641,30,20.528388
1.318889,30,20.96666
1.240965,30,21.40642
1.898226,30,21.810777
58.853307,30,22.223618
4.271984,30,22.635678
1.137706,30,23.091417
1.294348,30,23.505009
3.759529,30,23.915469
0.75947,30,24.336221
2.526592,30,24.787069
1.495423,30,25.199843
2.167526,30,25.609638
1.161737,30,26.022205
3.926429,30,26.516342
2.128991,30,26.93654
0.921002,30,27.338855
1.797886,30,27.769243
2.867456,30,28.218292
2.171465,30,28.639817
78.948301,30,29.068847
2.108513,30,29.473311
2.766757,30,29.902813
0.791346,30,30.405484
1.197947,30,30.810903
0.834953,30,31.22858
1.309131,30,31.669275
1.755361,30,32.071982
0.932428,30,32.487054
1.664542,30,32.887066
0.67389,30,33.356127
1.043065,30,33.750546
1.206665,30,34.162801
0.987817,30,34.584796
1.551284,30,35.021824
0.676764,30,35.441338
0.943279,30,35.844677
3.160651,30,36.248845
0.830881,30,36.706515
1.099024,30,37.115423
1.118865,30,37.515643
2.146546,30,37.917412
2.016273,30,38.355664
0.982118,30,38.775241
1.136234,30,39.19112
1.003818,30,39.602945
6.061273,30,40.048202
1.059847,30,40.463236
3.103607,30,40.872784
2.725253,30,41.281625
1.36419,30,41.727093
23.446197,30,42.136416
