#{"t_start": 1583551089.600655, "env_id": "cursorcontrol-v1"}
r,l,t
-1.285111,30,4.873752
-1.318435,30,4.900176
-3.519883,30,4.928317
-1.922737,30,6.603126
-2.867264,30,6.967249
-1.716404,30,7.331999
-1.751273,30,7.711887
-1.22488,30,8.093386
-0.97732,30,8.444428
-2.159428,30,8.812084
-1.009606,30,9.09583
-1.393281,30,9.395248
-2.514148,30,9.661065
-1.677839,30,9.921014
-1.382501,30,10.175255
-54.722262,30,10.460371
-6.076927,30,10.728468
-1.476827,30,11.050028
-1.05418,30,11.451624
-1.027431,30,11.929481
-2.218942,30,12.366289
-0.835696,30,12.772312
-2.481741,30,13.21432
-0.95798,30,13.699342
-1.22852,30,14.114654
-4.731593,30,14.511049
-1.1941,30,14.911875
-1.511359,30,15.35207
-5.631257,30,15.7773
-1.115221,30,16.184008
-1.746417,30,16.596195
-0.810466,30,17.018951
-1.966355,30,17.431154
-1.240362,30,17.826943
-1.334562,30,18.227445
-3.60716,30,18.679872
-1.102592,30,19.089391
-0.717268,30,19.502867
-1.251301,30,20.009495
-0.999867,30,20.446608
-2.472927,30,20.861634
-1.304265,30,21.269556
-0.742428,30,21.678477
-1.589391,30,22.104099
-1.28629,30,22.510309
-1.44824,30,22.922028
-0.997857,30,23.329809
-1.304044,30,23.781513
-1.314783,30,24.196529
-1.093639,30,24.619164
-1.208754,30,25.016063
-1.766828,30,25.46083
-2.537608,30,25.863653
-1.593438,30,26.264419
-1.979303,30,26.675872
-0.962536,30,27.113534
-0.993489,30,27.536578
-1.279818,30,27.954351
-1.632421,30,28.361668
-1.677534,30,28.799945
-1.132487,30,29.207421
-3.417465,30,29.626638
-2.685943,30,30.069155
-1.906147,30,30.525573
-1.397722,30,30.937485
-3.713862,30,31.347852
-3.623151,30,31.767943
-1.000226,30,32.205531
-0.896466,30,32.612227
-0.938537,30,33.028741
-1.091886,30,33.45301
-2.660158,30,33.91027
-0.730447,30,34.316807
-0.833003,30,34.7648
-2.398405,30,35.173499
-1.403924,30,35.624157
-1.237967,30,36.041426
-2.880081,30,36.452921
-0.74699,30,36.871454
-0.805825,30,37.301703
-6.506142,30,37.711548
-1.740045,30,38.110595
-1.668541,30,38.514201
-0.921644,30,38.952934
-0.978484,30,39.364454
-0.864683,30,39.775002
-1.382917,30,40.183211
-1.855467,30,40.629848
-2.15543,30,41.042742
-0.808598,30,41.455645
-53.156257,30,41.890818
-2.47436,30,42.355642
-0.634216,30,42.770872
-1.239428,30,43.198522
-1.431471,30,43.656409
-0.982502,30,44.087887
-1.557121,30,44.480896
-54.936609,30,44.888477
-1.469195,30,45.293146
-1.718,30,45.736616
-1.233041,30,46.139965
-0.842502,30,46.5527
-2.818791,30,46.97208
-1.486097,30,47.466704
-2.03999,30,47.885609
-0.941487,30,48.292864
-0.895695,30,48.69344
-1.255061,30,49.123814
-1.063362,30,49.53528
-1.296938,30,49.941925
-1.079764,30,50.37362
-1.487232,30,50.824119
-2.109685,30,51.234161
-2.255875,30,51.662623
-0.716442,30,52.063468
-0.864563,30,52.506366
-1.07099,30,52.927851
-1.006132,30,53.327332
-1.803132,30,53.75434
-0.97309,30,54.198397
-0.891431,30,54.622814
-1.958171,30,55.048776
-186.428242,30,55.463901
-1.617633,30,55.918136
-2.968335,30,56.328057
