#{"t_start": 1583979251.953342, "env_id": "cursorcontrol-v2"}
r,l,t
-178.727484,30,4.182702
-186.844559,30,4.199693
-158.74149,30,4.215683
-169.087585,30,5.63289
-128.751889,30,5.989726
-148.950249,30,6.347502
-119.08685,30,6.702308
-88.41145,30,7.064108
-89.059672,30,7.428909
-55.431316,30,7.787741
-76.905751,30,8.154541
-18.812685,30,8.514314
-18.64926,30,8.874148
-19.224427,30,9.230953
4.118699,30,9.589757
0.95769,30,9.94956
1.097446,30,10.321361
1.8365,30,10.677163
-14.457884,30,11.041941
1.475242,30,11.409732
-9.017822,30,11.804013
-18.793895,30,12.165838
-37.656475,30,12.524615
1.153389,30,12.889414
2.742489,30,13.264238
-8.948176,30,13.652995
2.532098,30,14.015827
-8.546028,30,14.383626
-8.950225,30,14.744429
-8.721399,30,15.106231
1.334411,30,15.472032
1.577095,30,15.831834
-7.631637,30,16.195606
0.92268,30,16.551411
1.266428,30,16.911246
1.030438,30,17.284043
2.88385,30,17.645814
1.542725,30,18.000617
0.967647,30,18.363421
1.80938,30,18.721256
-8.679921,30,19.085034
1.756443,30,19.451855
3.497198,30,19.812635
1.099366,30,20.17646
1.116277,30,20.536263
3.240849,30,20.895068
-9.008419,30,21.264833
2.99116,30,21.630665
-8.928624,30,21.989468
3.962379,30,22.35124
4.023018,30,22.713043
2.940671,30,23.077851
-8.852864,30,23.449638
1.359152,30,23.812472
1.186766,30,24.174275
-8.471463,30,24.535077
1.431196,30,24.891882
1.478053,30,25.260649
0.897634,30,25.619455
-8.609527,30,25.981286
-9.12022,30,26.348087
2.762928,30,26.708857
1.448052,30,27.086684
1.301108,30,27.456457
2.405798,30,27.819253
1.78433,30,28.179053
1.488045,30,28.53686
0.828889,30,28.895664
-9.074868,30,29.266491
3.98626,30,29.621284
0.682673,30,29.984099
2.094499,30,30.357894
0.923395,30,30.716676
6.004066,30,31.081471
-7.873617,30,31.460268
6.252486,30,31.824064
1.086985,30,32.188862
2.441525,30,32.547674
-7.534318,30,32.911479
1.750076,30,33.27727
-8.486693,30,33.639069
5.455086,30,33.999903
2.035986,30,34.373692
1.263916,30,34.735477
1.154137,30,35.100276
2.042884,30,35.460105
1.027878,30,35.820878
1.664415,30,36.186707
1.499612,30,36.552508
1.159367,30,36.913311
0.968623,30,37.280111
-8.648082,30,37.642912
1.946112,30,38.003716
0.909827,30,38.364495
1.336926,30,38.72629
1.120986,30,39.092094
1.291146,30,39.449924
0.860771,30,39.808728
1.325545,30,40.173532
1.447012,30,40.559293
1.541135,30,40.960069
1.188717,30,41.379847
1.701016,30,41.763634
2.194415,30,42.143422
2.252533,30,42.516218
1.03813,30,42.893013
1.714193,30,43.26284
3.973351,30,43.625643
-7.750291,30,43.984414
2.781987,30,44.347249
-8.627824,30,44.70805
1.513626,30,45.070851
0.937771,30,45.429626
-8.635718,30,45.78743
3.205816,30,46.147264
1.069119,30,46.51906
2.143458,30,46.878834
1.353218,30,47.243635
1.415601,30,47.601437
1.540906,30,47.962272
1.081648,30,48.354056
1.221134,30,48.711862
1.385364,30,49.071664
1.382201,30,49.431442
1.337745,30,49.789243
1.173267,30,50.150076
2.173876,30,50.508878
1.529989,30,50.869653
1.775357,30,51.24045
1.201845,30,51.603251
-9.125048,30,51.96908
0.956921,30,52.335882
3.047372,30,52.698653
1.214987,30,53.063452
1.179359,30,53.429255
2.017321,30,53.792061
1.294719,30,54.156856
-8.364915,30,54.518658
2.229483,30,54.882488
1.260181,30,55.255257
1.358541,30,55.629055
1.683938,30,56.009872
1.050395,30,56.385637
1.060873,30,56.758463
1.43849,30,57.151219
0.991489,30,57.517024
1.475865,30,57.877852
2.395545,30,58.241652
1.902275,30,58.605453
1.259867,30,58.966257
1.249497,30,59.331057
0.996094,30,59.694828
3.540105,30,60.057633
1.505553,30,60.428427
1.205856,30,60.78826
1.55061,30,61.156036
0.861986,30,61.520859
4.233071,30,61.878667
1.344083,30,62.243434
4.737762,30,62.607236
2.00206,30,62.966039
7.548118,30,63.336843
2.317151,30,63.69864
2.27142,30,64.065468
2.602859,30,64.438264
1.447045,30,64.799038
0.811337,30,65.16187
1.219062,30,65.52864
1.078784,30,65.889472
1.778157,30,66.258247
0.965593,30,66.622072
0.951674,30,66.986872
1.126451,30,67.350643
2.092045,30,67.707478
1.103534,30,68.070253
1.793014,30,68.438079
2.350483,30,68.80088
0.971139,30,69.164681
7.902553,30,69.524485
1.624236,30,69.886264
2.301176,30,70.258058
1.154272,30,70.616887
0.840751,30,70.978665
5.917337,30,71.345459
1.223162,30,71.713289
1.75313,30,72.07509
0.92766,30,72.448857
1.389558,30,72.808689
0.839684,30,73.171491
1.877322,30,73.530295
10.920946,30,73.889098
1.276542,30,74.253869
2.189233,30,74.615701
2.080126,30,74.973505
11.837829,30,75.343275
2.318792,30,75.705077
1.243373,30,76.064909
1.881765,30,76.448699
3.203144,30,76.816469
1.836946,30,77.188271
1.134927,30,77.554095
1.482226,30,77.915874
1.606364,30,78.277699
1.302642,30,78.637481
0.941679,30,78.998277
1.018935,30,79.376101
0.87215,30,79.734905
2.364924,30,80.097676
3.887088,30,80.459478
1.047293,30,80.819311
2.567243,30,81.183112
1.503243,30,81.544915
-8.140531,30,81.905717
2.442975,30,82.272493
1.993122,30,82.634319
1.40165,30,82.998091
2.779549,30,83.36489
1.493211,30,83.722723
1.399598,30,84.088524
1.115625,30,84.46032
8.024714,30,84.824099
2.089153,30,85.194888
1.613851,30,85.556721
1.185622,30,85.920522
1.950193,30,86.29129
1.055399,30,86.655121
1.059599,30,87.025919
1.764092,30,87.389719
0.814104,30,87.751492
2.562604,30,88.118291
1.159331,30,88.48309
1.888721,30,88.846922
1.094762,30,89.211723
1.401083,30,89.570495
2.028528,30,89.927307
1.902485,30,90.294132
3.646975,30,90.654934
12.494594,30,91.013738
0.989427,30,91.381537
1.134099,30,91.750335
2.332728,30,92.114114
0.92125,30,92.47491
0.767756,30,92.833714
2.71333,30,93.197519
1.7739,30,93.557348
5.346218,30,93.915153
1.287045,30,94.286949
1.691417,30,94.65172
2.39488,30,95.010555
9.543703,30,95.368328
1.005793,30,95.72916
1.738452,30,96.120163
1.761547,30,96.485974
2.714403,30,96.846767
2.605212,30,97.210599
0.982974,30,97.571403
1.057883,30,97.931175
1.772336,30,98.293008
1.075357,30,98.651788
1.137226,30,99.012615
1.530882,30,99.382414
1.026026,30,99.739188
2.894105,30,100.099994
1.795342,30,100.461823
1.510681,30,100.819597
1.741998,30,101.186394
0.856131,30,101.551204
12.903487,30,101.914999
0.967779,30,102.2788
1.393712,30,102.637633
0.956278,30,102.99641
3.681106,30,103.359209
2.096413,30,103.720041
1.072699,30,104.082814
1.027492,30,104.452641
2.649866,30,104.818443
1.091667,30,105.18524
1.19552,30,105.544044
0.971335,30,105.903847
1.579612,30,106.266649
1.843564,30,106.629451
1.243949,30,106.992254
6.537287,30,107.366049
1.769246,30,107.731818
1.161255,30,108.104622
1.076522,30,108.473413
2.980417,30,108.832218
2.140058,30,109.199019
1.381095,30,109.559849
1.215202,30,109.919653
2.396174,30,110.287452
1.160927,30,110.649253
2.070063,30,111.011056
2.105667,30,111.373828
2.727519,30,111.744625
1.631662,30,112.117452
1.637845,30,112.48525
1.589485,30,112.844054
0.815121,30,113.207855
10.6919,30,113.569658
0.88075,30,113.92946
2.561563,30,114.301257
1.008516,30,114.661061
0.891301,30,115.023862
0.664934,30,115.389633
2.588143,30,115.748437
1.423159,30,116.124232
2.646698,30,116.494041
0.97903,30,116.85786
1.73663,30,117.222629
1.375051,30,117.584463
1.174763,30,117.949234
1.121475,30,118.321059
7.883532,30,118.679865
1.113079,30,119.041668
1.357237,30,119.403469
0.811374,30,119.763242
1.829656,30,120.126044
1.578986,30,120.493872
1.569203,30,120.854675
0.881225,30,121.220448
1.091433,30,121.579279
1.079368,30,121.941052
4.039695,30,122.317845
1.619489,30,122.678678
0.935579,30,123.038449
1.403407,30,123.401252
0.797899,30,123.763054
7.241367,30,124.129855
2.790927,30,124.497684
1.345565,30,124.856473
2.132218,30,125.222288
0.919546,30,125.582062
1.221913,30,126.549526
1.113888,30,126.92431
2.327632,30,127.334104
-8.548154,30,127.699898
1.558,30,128.064696
3.035053,30,128.429488
0.80879,30,128.790253
2.39396,30,129.160075
0.781251,30,129.52387
0.854228,30,129.881668
3.659792,30,130.249461
1.103746,30,130.607259
1.351233,30,130.966059
1.8195,30,131.339846
2.234804,30,131.702641
0.994111,30,132.068434
1.190422,30,132.428232
1.518592,30,132.787001
2.622926,30,133.150796
1.283464,30,133.509593
2.082842,30,133.867389
3.046751,30,134.240181
2.257508,30,134.601008
1.744509,30,134.96078
2.509119,30,135.327597
1.89656,30,135.686395
4.094603,30,136.049192
