#{"t_start": 1583492218.344418, "env_id": "cursorcontrol-v1"}
r,l,t
1032.127998,250,8.639876
447.244235,250,12.361871
689.863687,12,12.539751
712.665958,250,16.15419
358.61893,250,19.754819
408.8991,250,23.362023
258.43297,250,26.941139
390.89644,250,30.637912
287.404835,250,34.511047
354.382221,250,37.825941
364.700998,250,40.8164
994.822892,250,43.406752
812.760626,250,45.702797
766.042341,250,49.345673
297.132894,250,52.982684
480.461837,250,56.645663
270.037161,250,60.364221
224.797012,250,64.050417
1013.072093,250,67.690978
347.130311,250,71.422142
592.18925,250,75.126279
1105.955988,250,78.801669
1163.392436,250,82.41785
492.378593,250,86.124961
571.112299,250,89.783607
698.527499,250,93.618706
1815.804193,160,95.919645
304.1131,250,99.569721
320.326286,250,103.159614
402.373006,250,106.772435
325.198904,250,110.38249
540.713486,250,114.121572
309.571442,250,117.770519
333.869536,250,121.387374
319.133177,250,125.090439
1427.962776,250,128.774052
279.641076,250,132.420151
272.262989,250,136.07603
777.468181,250,139.682452
311.637534,250,143.314705
416.527052,250,146.940915
