#{"t_start": 1584053299.0026948, "env_id": "cursorcontrol-v2"}
r,l,t
-268.359501,30,4.708467
-194.06601,30,4.757438
-268.948547,30,4.793419
-283.543283,30,6.421514
-193.244105,30,6.838245
-268.939238,30,7.282018
-74.101849,30,7.737758
-206.440154,30,8.192466
-161.989134,30,8.586268
-18.966633,30,9.000003
-58.134785,30,9.41879
-88.771938,30,9.812541
2.703579,30,10.277274
0.993407,30,10.727009
-6.107839,30,11.167783
4.359533,30,11.581547
0.741015,30,11.966326
1.785254,30,12.337081
-28.578185,30,12.693875
2.754342,30,13.074658
2.397768,30,13.450471
2.230887,30,13.813262
1.64174,30,14.172056
1.898598,30,14.550839
-13.877824,30,14.905635
2.802194,30,15.279419
1.467025,30,15.636214
1.34794,30,16.009974
1.282828,30,16.365767
-13.653252,30,16.722566
1.328779,30,17.088378
14.336431,30,17.459133
3.035449,30,17.826954
1.497266,30,18.18272
1.103114,30,18.535549
5.278848,30,18.892309
1.73374,30,19.255103
-13.11124,30,19.610928
-13.803751,30,19.965694
1.16232,30,20.337487
4.762018,30,20.70427
0.963991,30,21.067091
4.785645,30,21.525796
-12.935702,30,21.931563
0.745719,30,22.392306
0.871995,30,22.797095
1.604966,30,23.152891
1.031567,30,23.583613
1.760783,30,24.009369
1.000094,30,24.364164
1.013406,30,24.738979
2.661153,30,25.095774
1.102701,30,25.452568
1.131372,30,25.807336
1.832952,30,26.170155
0.874385,30,26.524929
0.798766,30,26.87975
1.121416,30,27.236542
4.821458,30,27.58734
1.046236,30,27.944135
3.271632,30,28.317893
1.084679,30,28.667719
-9.10406,30,29.026489
1.092759,30,29.398299
5.141286,30,29.750096
1.725198,30,30.10889
1.361634,30,30.471682
0.77612,30,30.825451
1.285517,30,31.192266
2.900248,30,31.547033
1.073953,30,31.904857
2.323262,30,32.261652
1.618832,30,32.612451
1.530631,30,32.966246
1.890716,30,33.32604
1.620616,30,33.6908
4.619164,30,34.047599
1.725822,30,34.399423
-13.505068,30,34.747197
-27.233331,30,35.108015
1.543071,30,35.468808
1.041072,30,35.824604
1.301943,30,36.176373
4.159839,30,36.535165
1.237341,30,36.889989
1.033395,30,37.243764
1.180005,30,37.594584
1.064232,30,37.950349
4.491032,30,38.31617
1.826116,30,38.666952
1.077139,30,39.021765
1.035658,30,39.377563
0.852364,30,39.730358
2.081117,30,40.10814
1.391028,30,40.467903
1.860037,30,40.826729
1.03404,30,41.200511
2.379236,30,41.554283
3.262204,30,41.910103
4.912208,30,42.27989
1.499268,30,42.633687
-13.678807,30,42.991452
2.873549,30,43.353273
1.372264,30,43.712066
1.0001,30,44.100843
1.052497,30,44.47063
0.987231,30,44.830424
1.096135,30,45.209205
1.557512,30,45.582958
1.066077,30,46.01571
1.214917,30,46.450492
1.050654,30,46.839268
1.555061,30,47.240007
2.950416,30,47.675786
1.986734,30,48.074528
2.977891,30,48.474327
1.342106,30,48.875096
4.775419,30,49.23489
1.361999,30,49.587658
1.658482,30,49.946451
-13.429068,30,50.300277
1.115618,30,50.652075
1.219203,30,51.006872
1.245167,30,51.376659
8.667298,30,51.741419
2.584576,30,52.10424
1.539366,30,52.460036
3.37446,30,52.817829
1.260395,30,53.179621
1.056626,30,53.535416
1.265265,30,53.889213
1.252134,30,54.243977
1.31762,30,54.602773
1.289138,30,54.95357
1.072111,30,55.305398
2.086209,30,55.666192
2.138169,30,56.022987
1.195194,30,56.389775
1.485442,30,56.741572
-13.553245,30,57.102365
1.662816,30,57.456132
3.993228,30,57.809935
2.816809,30,58.165754
2.038956,30,58.52052
1.194217,30,58.878344
0.83791,30,59.248131
1.355283,30,59.603926
1.799624,30,59.960721
5.577745,30,60.320515
1.429103,30,60.671286
1.033961,30,61.024081
1.070847,30,61.380873
-13.370917,30,61.731677
5.416396,30,62.092466
1.819044,30,62.45026
1.749832,30,62.806084
1.751916,30,63.16185
1.745506,30,63.525641
1.547684,30,63.885433
1.029119,30,64.252253
1.792442,30,64.606022
0.637106,30,64.961844
1.378849,30,65.319609
1.154856,30,65.681432
1.050687,30,66.039226
2.160482,30,66.396995
1.939823,30,66.751791
1.133922,30,67.117574
2.089696,30,67.47837
2.536985,30,67.832175
1.313005,30,68.182965
1.360398,30,68.536759
1.469211,30,68.895553
1.090734,30,69.252378
1.104542,30,69.614169
1.066731,30,69.982957
1.316113,30,70.350714
1.831958,30,70.703542
1.006967,30,71.059338
-13.950574,30,71.420131
1.638956,30,71.770899
-13.994575,30,72.135696
1.071479,30,72.493484
1.788992,30,72.857304
1.511849,30,73.210101
9.54521,30,73.578888
1.569682,30,73.933684
1.453913,30,74.291462
2.067166,30,74.644246
0.957724,30,74.996045
0.761128,30,75.389818
2.756335,30,75.757606
1.6885,30,76.113431
0.844778,30,76.469197
1.350554,30,76.821993
1.467598,30,77.178819
0.964697,30,77.531615
1.363301,30,77.885413
1.212708,30,78.249172
1.389217,30,78.611964
1.388537,30,78.967789
2.210374,30,79.322585
1.417197,30,79.673383
1.07235,30,80.036148
1.063999,30,80.400965
7.193981,30,80.751763
1.246402,30,81.108558
0.967335,30,81.465324
0.882937,30,81.819118
7.238261,30,82.175914
2.643576,30,82.529709
1.669255,30,82.887535
1.268361,30,83.248297
0.877093,30,83.602125
0.953471,30,83.960918
1.767567,30,84.315714
1.562139,30,84.664485
1.25255,30,85.023307
0.784665,30,85.374075
1.311966,30,85.735866
1.26208,30,86.180618
0.88016,30,86.559425
1.801931,30,87.027123
0.939641,30,87.496853
1.16096,30,87.914614
1.551099,30,88.275437
1.667518,30,88.64023
1.532619,30,89.109925
1.501236,30,89.545706
3.524613,30,89.987453
1.27103,30,90.350213
0.908354,30,90.714036
1.306153,30,91.069829
2.741727,30,91.428625
1.230895,30,91.778424
2.215213,30,92.171195
1.130365,30,92.542958
1.420559,30,92.923745
1.044955,30,93.307542
1.634982,30,93.674331
1.564585,30,94.034099
1.469648,30,94.385891
1.258147,30,94.73772
1.12968,30,95.097483
1.496948,30,95.509245
1.690654,30,95.917018
1.008977,30,96.396766
3.949418,30,96.818497
1.173022,30,97.242249
1.10652,30,97.642027
1.643268,30,98.001832
1.318783,30,98.367601
1.277768,30,98.716432
1.635207,30,99.070228
2.745539,30,99.43102
4.33539,30,99.949722
6.761593,30,100.341466
2.900052,30,100.745265
6.538369,30,101.233983
1.196337,30,101.610735
1.962005,30,102.011507
1.025064,30,102.400288
1.251668,30,102.781093
1.504297,30,103.242799
1.428506,30,103.613615
5.183142,30,103.98837
1.039174,30,104.40513
1.079317,30,104.803907
1.001911,30,105.229656
2.321409,30,105.616433
4.726792,30,106.042188
2.557782,30,106.495958
3.768272,30,106.910696
1.293425,30,107.327455
1.160454,30,107.721227
1.390289,30,108.124021
1.372517,30,108.519762
1.169398,30,108.900544
1.473063,30,109.260367
3.683766,30,109.617161
1.3374,30,109.969934
1.231582,30,110.330751
4.300598,30,110.683522
2.305986,30,111.070326
1.423905,30,111.441086
1.202019,30,111.793881
5.359749,30,112.156702
1.980416,30,112.519463
1.464858,30,112.882257
1.723457,30,113.237057
1.737106,30,113.589877
1.832921,30,113.948671
3.705201,30,114.312463
2.92755,30,114.665259
0.902249,30,115.028021
1.387528,30,115.395815
3.521697,30,115.747605
2.928965,30,116.103402
0.909707,30,116.456229
1.988189,30,116.813024
5.322726,30,117.173786
1.285351,30,117.533577
1.143302,30,117.889404
2.867928,30,118.248198
1.525452,30,118.631953
0.857919,30,119.052706
2.114494,30,119.467467
1.767999,30,119.907243
1.082556,30,120.282997
1.473617,30,120.670781
0.913102,30,121.07557
5.982593,30,121.493308
8.287436,30,121.897068
1.016901,30,122.273883
3.912391,30,122.64364
