#{"t_start": 1583976362.6394782, "env_id": "cursorcontrol-v2"}
r,l,t
-148.037513,30,5.251343
-78.573858,30,5.282355
-137.909442,30,5.312337
-158.189898,30,6.793558
-137.675009,30,7.157385
213.324358,16,7.365267
-128.424974,30,7.737108
-168.529707,30,8.114917
-99.127094,30,8.50772
-148.631813,30,8.892523
-118.666064,30,9.262306
-78.678774,30,9.638145
-57.319412,30,10.018951
-38.924052,30,10.401736
-28.932132,30,10.787562
-19.051672,30,11.161374
-19.346302,30,11.539181
-18.275346,30,11.91599
7.881998,30,12.293799
3.916683,30,12.66858
4.71099,30,13.040391
-29.045728,30,13.425194
1.092861,30,13.813029
-9.224426,30,14.183811
1.574905,30,14.562648
-8.553501,30,14.93646
1.159703,30,15.314245
1.222832,30,15.699047
0.921962,30,16.072852
4.271915,30,16.452661
1.830057,30,16.826501
1.806271,30,17.198284
6.936727,30,17.589086
2.269013,30,17.966923
0.755014,30,18.345701
0.968554,30,18.713545
2.192487,30,19.090353
1.437325,30,19.47316
1.570597,30,19.858963
-7.487433,30,20.235742
-8.91747,30,20.614582
4.481103,30,20.99239
4.793504,30,21.369168
1.040267,30,21.758001
1.007261,30,22.132812
1.505648,30,22.510598
1.260769,30,22.888399
-7.516447,30,23.275203
2.518861,30,23.653041
2.824712,30,24.02982
1.032817,30,24.412656
2.103081,30,24.803428
0.798854,30,25.170272
-7.51998,30,25.556047
-19.173227,30,25.931856
3.275102,30,26.312692
1.216247,30,26.690501
1.131235,30,27.06731
0.943776,30,27.448119
-8.941954,30,27.827926
1.433979,30,28.198707
6.613011,30,28.580544
1.233473,30,28.96035
3.646682,30,29.341158
1.195232,30,29.722934
1.89007,30,30.099774
2.190805,30,30.480579
1.456593,30,30.860358
0.768085,30,31.234173
1.167759,30,31.624
1.36529,30,32.005809
1.842311,30,32.401606
1.153996,30,32.777415
-8.385408,30,33.149198
-8.348448,30,33.540996
1.640273,30,33.934829
0.998678,30,34.310608
3.346691,30,34.684448
1.058415,30,35.05923
1.20052,30,35.443035
-18.3213,30,35.833843
-5.112942,30,36.20265
1.509594,30,36.584456
3.997487,30,36.964271
1.028986,30,37.345071
0.961897,30,37.727875
3.398161,30,38.103716
1.410763,30,38.493489
1.241015,30,38.869327
-8.94248,30,39.245107
1.518221,30,39.622948
1.832427,30,40.01199
3.119377,30,40.394797
1.569036,30,40.776581
2.081454,30,41.149414
1.493967,30,41.534218
1.180911,30,41.913027
1.200895,30,42.287811
1.029987,30,42.674611
1.677354,30,43.061445
0.883659,30,43.444219
1.280197,30,43.830024
1.25627,30,44.195869
1.110858,30,44.578648
1.941136,30,44.954456
2.336512,30,45.36028
2.668787,30,45.798032
1.367665,30,46.20183
1.327812,30,46.607647
1.291151,30,47.001447
1.147181,30,47.381254
-37.152207,30,47.754034
-18.527794,30,48.129875
1.12786,30,48.516649
1.046713,30,48.897486
1.272082,30,49.278293
1.45688,30,49.649076
2.023122,30,50.026913
0.934811,30,50.412688
3.456437,30,50.802494
1.491608,30,51.171304
2.898455,30,51.554139
-18.471946,30,51.932947
307.55421,19,52.168806
1.197628,30,52.557602
-38.423103,30,52.939408
1.053309,30,53.325242
1.169575,30,53.705049
1.170917,30,54.096819
0.921952,30,54.481627
2.372327,30,54.859464
1.181427,30,55.234242
1.229897,30,55.622078
1.91291,30,55.996887
-37.728795,30,56.376695
1.59214,30,56.754474
1.025287,30,57.126314
0.82567,30,57.528087
1.171356,30,57.912916
1.084493,30,58.296693
1.294162,30,58.670532
1.905205,30,59.048318
0.967819,30,59.435113
305.861761,29,59.812953
-65.538758,30,60.181767
1.128198,30,60.565571
1.680737,30,60.955344
-7.898235,30,61.342156
-8.726077,30,61.723955
-19.017842,30,62.101764
2.833069,30,62.484567
1.107927,30,62.866405
-17.933632,30,63.237186
