#{"t_start": 1585076282.3026717, "env_id": "cursorcontrol-v0"}
r,l,t
1.340907,30,121.568918
0.792068,30,122.014918
1.469432,30,122.456916
1.323032,30,122.887918
1.781543,30,123.323911
6.216951,30,123.754914
2.984063,30,124.212934
1.128716,30,124.65792
2.298869,30,125.143914
1.017357,30,125.619933
0.872443,30,126.121933
2.195868,30,126.590955
1.45742,30,127.083918
8.98759,30,127.578919
1.659678,30,128.040935
1.159731,30,128.526915
0.969113,30,129.003955
2.256533,30,129.470913
1.033306,30,129.964936
1.876058,30,130.456921
1.039982,30,130.944916
4.180699,30,131.421933
2.466179,30,131.914914
0.887462,30,132.395918
1.032216,30,132.883934
1.020632,30,133.390929
1.193792,30,133.881955
1.837408,30,134.362915
2.060119,30,134.843919
1.0122,30,135.338911
1.34761,30,135.831955
0.873946,30,136.302955
1.599921,30,136.796956
0.925121,30,137.285936
0.706266,30,137.782918
2.032361,30,138.272916
1.400623,30,138.754935
1.309123,30,139.251919
1.63229,30,139.749919
1.563267,30,140.226955
1.264849,30,140.716935
1.162802,30,141.220917
1.213068,30,141.708915
1.12028,30,142.179933
1.402435,30,142.661927
1.302283,30,143.135915
3.918092,30,143.618955
1.021006,30,144.145943
0.998074,30,144.635922
2.175533,30,145.124917
0.811711,30,145.607909
1.762044,30,146.102956
1.232764,30,146.587916
1.070236,30,147.075917
1.294355,30,147.551929
3.827784,30,148.039934
0.74587,30,148.526917
2.671852,30,148.998918
1.040107,30,149.474958
1.029385,30,149.989955
1.11543,30,150.469929
2.077365,30,150.941933
1.364399,30,151.455913
1.073109,30,151.972955
1.056805,30,152.406934
2.262239,30,152.836916
2.289145,30,153.279913
1.552338,30,153.721917
1.73873,30,154.166955
0.821714,30,154.602955
0.788876,30,155.048954
1.774972,30,155.480917
0.875097,30,156.589955
0.896034,30,157.065934
1.629177,30,157.618955
0.900902,30,158.109955
0.863719,30,158.537954
5.621078,30,158.970918
2.224165,30,159.416957
3.853272,30,159.848955
2.534255,30,160.310955
1.342079,30,160.750955
2.813322,30,161.194922
1.469616,30,161.633917
3.361705,30,162.084933
3.827623,30,162.532954
0.922141,30,162.974954
0.99252,30,163.416919
1.614291,30,163.874917
5.700978,30,164.318918
1.116477,30,164.761934
1.284683,30,165.197955
0.995819,30,165.626919
1.585897,30,166.05693
1.134937,30,166.505955
1.456227,30,166.962917
1.891325,30,167.407913
1.600084,30,167.846955
2.14104,30,168.282954
1.665836,30,168.713934
0.663324,30,169.145954
0.723665,30,169.582954
1.935485,30,170.042936
1.016016,30,170.486954
3.725488,30,170.925925
0.928379,30,171.364912
0.997565,30,171.796955
1.977903,30,172.223918
2.958497,30,172.658955
0.837824,30,173.117954
0.990396,30,173.556954
0.653043,30,173.984954
1.981907,30,174.41493
1.281262,30,174.857955
1.697752,30,175.311917
1.346256,30,175.745914
1.015053,30,176.176929
1.939034,30,176.614917
1.28854,30,177.074956
1.454903,30,177.523955
1.209318,30,177.994954
1.534481,30,178.461953
0.899487,30,178.911909
2.4738,30,179.348955
1.020461,30,179.795933
1.447514,30,180.235914
1.204531,30,180.702934
0.873316,30,181.171925
1.47159,30,181.613955
1.606173,30,182.057933
0.61215,30,182.495956
1.230049,30,182.935933
1.382115,30,183.382956
5.07655,30,183.820918
2.880195,30,184.252918
1.44024,30,184.692957
1.507415,30,185.151914
2.324648,30,185.600955
2.290434,30,186.047925
1.618671,30,186.478955
1.326668,30,186.92593
2.96928,30,187.383954
0.879237,30,187.838955
1.397881,30,188.271914
1.73011,30,188.720935
0.912523,30,189.179955
1.085575,30,189.617918
1.716286,30,190.056954
1.434786,30,190.488914
2.19624,30,190.92993
0.667667,30,191.378954
1.045818,30,191.819914
2.166102,30,192.259919
2.236784,30,192.694954
1.212099,30,193.163955
1.05724,30,193.612913
1.325312,30,194.049955
5.312272,30,194.488955
1.765745,30,194.942918
0.824996,30,195.379918
1.052428,30,195.829918
1.691545,30,196.275955
0.761772,30,196.715955
1.038164,30,197.149914
4.015004,30,197.584933
1.409784,30,198.032954
1.188555,30,198.464909
2.681899,30,198.903921
1.405729,30,199.336909
8.077956,30,199.782913
3.083882,30,200.234935
6.165506,30,200.697956
1.006998,30,201.168914
1.480505,30,201.614917
3.558015,30,202.097917
1.645647,30,202.589954
0.992578,30,203.028955
5.547888,30,203.460917
0.965712,30,203.919914
0.89992,30,204.369955
1.187178,30,204.819918
1.436727,30,205.266955
1.437645,30,205.71393
4.076047,30,206.154954
1.612755,30,206.591918
1.283403,30,207.048926
1.430739,30,207.494918
1.817435,30,207.967955
3.399016,30,208.428955
