#{"t_start": 1583940394.623954, "env_id": "cursorcontrol-v1"}
r,l,t
-107.72971,30,3.918102
-148.912019,30,3.932094
145.158181,30,3.946086
-118.731475,30,5.221383
-168.641329,30,5.579177
-109.029717,30,5.920949
-147.248376,30,6.269779
-45.719028,30,6.634539
-49.172589,30,6.983367
-39.081787,30,7.339133
-39.033019,30,7.684963
-18.650963,30,8.032763
1.402674,30,8.394827
-37.85126,30,8.825772
1.845231,30,9.171602
-24.657775,30,9.535363
-8.815414,30,9.881193
-8.725601,30,10.226964
-8.190923,30,10.580789
3.420866,30,10.930588
-8.281071,30,11.277358
-7.855281,30,11.642178
-15.854017,30,11.987978
-58.364709,30,12.335778
1.911355,30,12.701537
-8.600478,30,13.053333
-11.710569,30,13.409137
-8.349967,30,13.759957
-18.62631,30,14.108755
0.981324,30,14.464526
-5.404948,30,14.832338
1.073346,30,15.191131
1.763357,30,15.539931
0.993508,30,15.88673
-9.228321,30,16.23353
-8.629179,30,16.601286
-8.729186,30,16.992093
1.658406,30,17.398835
1.969265,30,17.754623
-4.972356,30,18.112419
-8.600012,30,18.490229
-18.8935,30,18.860017
-3.254762,30,19.225779
-28.661599,30,19.592594
1.685142,30,19.965351
1.586121,30,20.348128
-8.330512,30,20.724911
1.264688,30,21.081734
-6.262895,30,21.433502
1.41749,30,21.789295
1.136492,30,22.135098
-18.20157,30,22.488893
8.676174,30,22.844718
-8.321898,30,23.263443
-8.807696,30,23.624268
0.959023,30,23.979064
1.655928,30,24.327863
0.948141,30,24.705645
1.626029,30,25.088402
-18.646208,30,25.490193
1.357046,30,25.845958
1.585552,30,26.191787
292.609565,17,26.393671
291.791515,10,26.51258
2.093669,30,26.863371
-18.109663,30,27.209171
1.08858,30,27.560997
1.550011,30,27.914772
1.548099,30,28.260595
-27.269007,30,28.61639
-9.227877,30,28.965158
-8.458142,30,29.318955
-27.604859,30,29.666784
-5.481764,30,30.014584
1.160142,30,30.362382
-7.471087,30,30.71318
2.88343,30,31.063946
-8.284842,30,31.416775
1.53349,30,31.774569
-8.76481,30,32.126366
0.968308,30,32.495153
1.980716,30,32.841923
-14.991756,30,33.186723
9.436077,30,33.552514
301.794894,4,33.601514
-19.039827,30,33.959278
-8.872515,30,34.307108
0.834997,30,34.665874
-8.872536,30,35.015668
3.99627,30,35.372464
1.815147,30,35.721292
-5.318366,30,36.072091
-7.964533,30,36.427854
-8.353914,30,36.776685
2.544166,30,37.122455
0.913749,30,37.495237
1.663076,30,37.84607
1.318023,30,38.195865
8.075175,30,38.548663
0.998412,30,38.897461
2.237558,30,39.245229
2.215949,30,39.599057
1.064242,30,39.945827
-15.649653,30,40.299623
-4.550627,30,40.660444
-8.234142,30,41.007244
1.021664,30,41.361041
0.854134,30,41.714804
2.225563,30,42.060638
-5.819291,30,42.412434
9.680649,30,42.767229
2.749244,30,43.118027
0.598697,30,43.473822
-9.189448,30,43.819623
-9.210328,30,44.1674
-26.752054,30,44.526215
-9.020654,30,44.879011
1.762079,30,45.234783
4.121894,30,45.585606
1.455245,30,45.932378
1.992104,30,46.279206
1.640055,30,46.628979
-18.702765,30,46.978772
-11.834982,30,47.326601
1.03079,30,47.684395
12.717479,30,48.028173
-5.283114,30,48.381969
0.982794,30,48.756748
6.620212,30,49.200497
0.536468,30,49.567277
3.762269,30,49.944092
0.897921,30,50.30885
0.96094,30,50.69066
1.701391,30,51.092397
1.743164,30,51.508158
1.252233,30,51.876976
-5.597307,30,52.249736
10.068221,30,52.618525
-15.702585,30,53.005303
1.626879,30,53.425054
-8.49536,30,53.81386
-8.875165,30,54.180624
-24.137272,30,54.557408
2.416201,30,54.931193
1.655813,30,55.30097
2.009983,30,55.663793
-5.019378,30,56.062562
1.391557,30,56.429351
2.111431,30,56.817127
2.579214,30,57.19188
309.245072,23,57.484713
-9.130793,30,57.838539
3.526032,30,58.187337
11.790194,30,58.539134
-6.109834,30,58.904894
4.556116,30,59.25469
11.125018,30,59.613486
0.94217,30,59.964283
-8.187043,30,60.329103
-15.45843,30,60.681899
-14.387619,30,61.040663
1.481857,30,61.418451
1.336555,30,61.768243
3.098294,30,62.12007
1.462978,30,62.473867
-28.052583,30,62.83066
-18.565722,30,63.177461
-6.038075,30,63.541221
19.636569,30,63.926028
283.087955,15,64.11289
302.962703,16,64.321803
3.256857,30,64.709577
5.900589,30,65.126307
2.966582,30,65.522108
2.487593,30,65.901857
-20.060758,30,66.273643
303.259818,25,66.587493
-24.673299,30,66.981267
-14.538,30,67.360048
-138.253353,30,67.734834
-17.980872,30,68.082631
301.584149,7,68.166583
283.967363,12,68.307472
282.807516,27,68.62429
265.765393,27,68.939113
1.844779,30,69.293903
-17.729679,30,69.713691
-51.772915,30,70.079458
-127.083363,30,70.450237
-83.289585,30,70.797096
-13.891371,30,71.144948
304.558467,17,71.345862
-57.981603,30,71.709707
286.682762,17,71.907624
302.790709,18,72.118532
-53.359681,30,72.476357
-36.461257,30,72.830229
-15.325247,30,73.183078
302.931859,5,73.241053
-17.708648,30,73.604898
-34.3462,30,73.956717
-36.688621,30,74.3036
300.122864,24,74.578483
-7.682632,30,74.927334
-87.011539,30,75.298572
-52.517196,30,75.656361
281.887315,12,75.7983
292.402624,11,75.929244
262.069288,14,76.090205
291.295841,28,76.416036
304.802522,19,76.633973
-44.296105,30,76.994819
284.839176,15,77.168745
-68.953465,30,77.522564
-57.408339,30,77.872445
2.727037,30,78.220297
-55.833254,30,78.583116
