#{"t_start": 1583730741.6980581, "env_id": "cursorcontrol-v1"}
r,l,t
-13.182549,30,5.730722
-15.63075,30,5.754709
-16.44689,30,5.779695
-13.770429,30,7.220833
-6.992914,30,7.570631
-7.404687,30,7.933453
-12.546392,30,8.299218
-10.766022,30,8.678992
10.478235,30,9.0648
-11.079838,30,9.444582
-8.178172,30,9.80535
-8.976389,30,10.220134
-11.857608,30,10.632869
-7.290424,30,10.999655
-4.817418,30,11.37047
29.465025,30,11.735229
-6.827901,30,12.113042
-7.27444,30,12.508791
-7.277863,30,12.859612
-6.148908,30,13.226401
-12.562672,30,13.600155
-9.673383,30,13.95895
-6.778493,30,14.317741
-11.20923,30,14.687526
-10.623451,30,15.063317
-11.230055,30,15.464078
-9.413863,30,15.871846
-6.404759,30,16.308599
44.88204,30,16.752336
-9.888894,30,17.182094
-10.955849,30,17.611841
-9.902812,30,18.027631
-5.070781,30,18.394387
-10.070921,30,18.788192
-5.032527,30,19.144956
-7.096869,30,19.505754
-8.156958,30,19.863572
-3.933521,30,20.217368
-6.857942,30,20.571164
-4.594285,30,20.921939
-9.832656,30,21.276756
-9.176762,30,21.632551
-8.148,30,21.992315
-6.054283,30,22.353104
-1.198977,30,22.701936
-7.099396,30,23.053703
-1.767014,30,23.417523
-11.20603,30,23.774316
-5.966088,30,24.13311
-5.721338,30,24.483908
-7.892022,30,24.829708
-5.853076,30,25.187479
-3.762441,30,25.558287
-5.76459,30,25.921079
-4.123492,30,26.277872
-7.987635,30,26.627671
-5.899041,30,26.993431
-4.443943,30,27.343258
-6.865395,30,27.714013
-5.473066,30,28.069815
-3.077649,30,28.422603
-8.197233,30,28.771436
-5.686808,30,29.119201
-6.550942,30,29.466034
-2.37773,30,29.813834
-2.761933,30,30.173626
-5.791187,30,30.528421
-5.112113,30,30.895178
-7.231469,30,31.251974
-1.401653,30,31.606798
-8.147045,30,31.957566
-5.672283,30,32.318389
-4.184547,30,32.673154
-1.064884,30,33.042971
-4.060795,30,33.40973
-3.071248,30,33.769522
-4.027793,30,34.123348
-2.971134,30,34.478144
-2.027228,30,34.845908
-5.477032,30,35.235706
3.489004,30,35.599465
-4.887818,30,35.968283
-11.134528,30,36.364024
-4.11606,30,36.787811
-6.103234,30,37.308486
-1.199711,30,37.683294
-5.969784,30,38.075069
-0.679416,30,38.500793
-8.306986,30,38.893566
-3.861279,30,39.281341
-9.382854,30,39.673148
-5.228706,30,40.08391
-6.009068,30,40.489644
-0.894965,30,40.915431
-1.515042,30,41.38113
-9.153353,30,41.843871
-11.957269,30,42.449515
-3.113136,30,42.863282
-3.048131,30,43.282033
-5.553937,30,43.749765
-2.583176,30,44.144536
-1.005821,30,44.535343
-6.558061,30,44.968066
-1.34638,30,45.402842
-2.619864,30,45.783623
-2.12505,30,46.185391
-3.037849,30,46.65509
-3.57308,30,47.069882
-9.744951,30,47.469621
-1.379319,30,47.863392
-3.478714,30,48.288178
-10.188151,30,48.713936
-1.730634,30,49.166672
-8.102004,30,49.592401
-1.625035,30,50.095106
-1.28263,30,50.527856
-6.665905,30,50.896673
-1.664586,30,51.295443
0.451006,30,51.68119
-2.065052,30,52.040015
-2.06768,30,52.39078
-0.613144,30,52.731586
-1.107063,30,53.074387
0.507437,30,53.424217
-3.615064,30,53.773015
1.205778,30,54.114818
-0.320814,30,54.472581
-4.509581,30,54.82038
0.031276,30,55.163182
-6.780131,30,55.503985
0.560063,30,55.848818
0.46388,30,56.196588
-4.037617,30,56.549391
-4.990767,30,56.893215
-3.153282,30,57.248987
-6.197328,30,57.602777
-2.132733,30,57.953605
-2.571978,30,58.294378
-1.093016,30,58.646204
-3.782518,30,58.993004
0.53481,30,59.340805
-2.986568,30,59.683605
-0.41053,30,60.027408
-1.354842,30,60.384202
-1.722225,30,60.737969
1.267035,30,61.082799
-3.995046,30,61.4276
-2.292343,30,61.77337
-3.516316,30,62.120168
-2.638638,30,62.466002
-0.164252,30,62.840786
-5.179259,30,63.221565
-2.006814,30,63.576329
-1.701142,30,63.937153
1.534811,30,64.312904
1.063532,30,64.686697
-6.170215,30,65.045482
4.942198,30,65.41627
-2.480085,30,65.779058
1.866027,30,66.128888
-0.697362,30,66.472691
0.155678,30,66.814493
-2.323813,30,67.156272
-2.038462,30,67.506095
-2.207205,30,67.85889
-4.195615,30,68.204691
-2.22543,30,68.546494
0.256841,30,68.890273
-0.317673,30,69.238078
-6.042435,30,69.590891
-0.690766,30,69.935693
-3.130884,30,70.286491
-2.481204,30,70.629293
-1.101022,30,71.007106
0.860886,30,71.46578
