#{"t_start": 1583534093.8551836, "env_id": "cursorcontrol-v1"}
r,l,t
2.991736,30,5.480563
2.224758,30,5.518372
2.01298,30,5.556981
0.877255,30,7.537223
1.131486,30,8.050428
2.099413,30,8.600619
1.843971,30,9.131986
1.991492,30,9.618521
2.71851,30,10.069349
1.854846,30,10.4927
1.591769,30,10.929308
1.01729,30,11.40217
0.969347,30,11.854784
4.026266,30,12.290374
8.589232,3,12.332164
2.165498,30,12.846796
1.525092,30,13.380934
2.456181,30,13.87255
1.492041,30,14.398758
1.795507,30,14.930007
0.870423,30,15.445352
1.780537,30,15.953045
1.672534,30,16.540655
0.976474,30,17.192332
4.931261,30,17.650226
1.07741,30,18.098507
1.717885,30,18.527515
1.660739,30,18.991837
5.015722,30,19.450027
0.729701,30,19.890652
2.696259,30,20.325408
1.713885,30,20.801741
4.286926,30,21.28434
1.147461,30,21.733647
0.863377,30,22.185782
1.158957,30,22.631593
1.313772,30,23.075633
2.360695,30,23.522624
1.059153,30,23.968902
1.883625,30,24.430266
1.203223,30,24.870775
1.067967,30,25.311337
1.44598,30,25.745035
6.442627,30,26.225288
0.809322,30,26.698203
1.441111,30,27.152938
2.978898,19,27.42031
2.2149,30,27.908905
0.773853,30,28.37114
2.560459,30,28.827989
4.945612,30,29.294626
1.760211,30,29.773776
1.489641,30,30.230886
1.830154,30,30.726249
1.427276,30,31.287277
4.449148,30,31.812194
1.514266,30,32.384605
4.829954,30,32.897021
4.8412,30,33.375155
1.280616,30,33.891046
1.922944,30,34.40183
4.003779,30,34.875785
1.430882,30,35.3552
4.243895,30,35.874839
4.480542,30,36.353089
1.687083,30,36.816148
1.323673,30,37.277779
1.486898,30,37.827693
3.110799,30,38.311812
1.201115,30,38.769371
1.547737,30,39.265188
4.45377,30,39.769303
1.658227,30,40.255341
1.290711,30,40.707241
1.284814,30,41.177774
1.324087,30,41.672979
1.60292,30,42.159823
1.792422,30,42.61248
1.219264,30,43.079695
6.633496,10,43.259463
2.410215,30,43.715086
0.912021,30,44.185628
1.309842,30,44.630022
1.611975,30,45.107267
1.299465,30,45.564587
1.340151,30,46.04083
2.737438,30,46.495676
2.349322,30,47.082175
0.855224,30,47.739505
2.578767,30,48.307065
1.05355,30,48.766924
0.677643,30,49.248681
1.069573,30,49.719324
1.993728,30,50.201349
0.733122,30,50.663879
1.616638,30,51.163357
1.580332,30,51.644897
0.78841,30,52.123876
2.512996,30,52.578591
1.535476,30,53.08195
5.579156,30,53.588811
1.481466,30,54.067934
6.534421,30,54.538934
1.420835,30,55.021147
1.322803,30,55.49009
1.023029,30,55.947918
1.075513,30,56.418129
1.723647,30,56.900954
1.723955,30,57.349934
