#{"t_start": 1583976103.7923677, "env_id": "cursorcontrol-v2"}
r,l,t
-147.193813,30,5.001465
-107.916634,30,5.03145
-178.936362,30,5.061407
-187.330278,30,6.535686
-169.111638,30,6.902474
-188.728022,30,7.272313
-98.305756,30,7.639127
-128.455064,30,8.004911
-78.709256,30,8.376753
-33.201364,30,8.751563
-8.566543,30,9.124345
-48.727189,30,9.50016
-49.162621,30,9.873965
-7.978075,30,10.248779
-37.817811,30,10.631581
-39.098259,30,10.997428
1.216822,30,11.372216
1.105615,30,11.742018
2.017907,30,12.109834
-8.860869,30,12.504629
1.144455,30,12.88544
1.161437,30,13.258248
-9.019921,30,13.626092
-9.222727,30,13.995876
4.540192,30,14.376712
3.344802,30,14.751522
7.954167,30,15.128309
-2.697624,30,15.499144
7.697846,30,15.872953
-8.971601,30,16.254734
0.920293,30,16.64955
-4.994992,30,17.016348
3.516375,30,17.389158
1.885509,30,17.759968
-8.709521,30,18.129809
8.259793,30,18.496594
1.43614,30,18.867435
1.04887,30,19.242215
7.952961,30,19.638016
1.010431,30,20.004859
1.57661,30,20.384666
2.063761,30,20.762475
-8.765597,30,21.136286
-8.318309,30,21.512096
-9.036791,30,21.884877
-6.417132,30,22.261715
4.499794,30,22.628529
3.753688,30,22.995327
0.979773,30,23.372123
0.876819,30,23.747962
1.717571,30,24.120772
1.836624,30,24.488557
1.1691,30,24.859399
0.886864,30,25.238206
1.072509,30,25.607989
1.133859,30,25.977812
1.182306,30,26.35664
-8.773071,30,26.734448
1.943719,30,27.108258
-8.815369,30,27.48107
1.416665,30,27.854849
-8.67744,30,28.23067
1.151009,30,28.612508
2.788458,30,28.979287
-4.505203,30,29.352092
3.241562,30,29.720937
-6.331225,30,30.088748
1.208705,30,30.469523
-8.809399,30,30.849338
0.971805,30,31.226171
-7.498611,30,31.598982
1.407519,30,31.97776
-8.106728,30,32.358597
0.693491,30,32.738404
1.14551,30,33.112188
0.97111,30,33.479006
-8.614322,30,33.849841
1.276906,30,34.227621
2.96276,30,34.608427
3.417039,30,34.979269
0.870473,30,35.355049
3.249307,30,35.727889
-7.792765,30,36.103669
1.863368,30,36.482475
1.903858,30,36.858316
1.781324,30,37.232097
1.908713,30,37.635923
1.055082,30,38.042716
1.092095,30,38.457505
2.043127,30,38.872296
1.77961,30,39.293082
0.749369,30,39.71187
3.547264,30,40.104648
2.759738,30,40.514431
0.886342,30,40.91426
2.243476,30,41.30906
1.217395,30,41.700832
1.429039,30,42.08764
0.873951,30,42.486463
1.100161,30,42.892258
-9.198357,30,43.308047
2.282173,30,43.71684
2.064736,30,44.09165
2.354021,30,44.459434
1.535711,30,44.831275
1.15056,30,45.206085
0.878202,30,45.593863
4.844282,30,45.964677
1.795115,30,46.336512
0.983818,30,46.710291
3.395969,30,47.078106
1.073328,30,47.460912
1.27649,30,47.835752
2.147451,30,48.211529
2.066716,30,48.578346
1.07942,30,48.949188
1.062005,30,49.328969
2.159261,30,49.705774
1.077162,30,50.075587
1.856289,30,50.450396
1.300459,30,50.826236
0.948479,30,51.204015
2.05008,30,51.58282
-9.134907,30,51.955663
0.891758,30,52.329474
-8.93216,30,52.702284
-5.92734,30,53.068073
0.85969,30,53.447879
0.905191,30,53.822717
1.542842,30,54.200526
2.384245,30,54.60532
1.999313,30,55.015112
5.784988,30,55.431872
1.399763,30,55.853657
-8.967106,30,56.266478
1.159099,30,56.666252
1.67284,30,57.081039
0.910333,30,57.472867
1.254584,30,57.871635
1.441388,30,58.28743
2.11183,30,58.711239
1.644537,30,59.083051
1.312197,30,59.453863
2.617538,30,59.835636
1.325698,30,60.253459
1.216404,30,60.677242
2.645574,30,61.069012
2.453938,30,61.493829
-8.963159,30,61.901592
1.48258,30,62.309415
1.516121,30,62.735199
1.269548,30,63.150989
1.162391,30,63.550757
1.555851,30,63.961554
1.757872,30,64.381364
1.623325,30,64.778164
0.854999,30,65.184933
0.787893,30,65.571761
1.798464,30,65.974525
1.770331,30,66.395344
-8.741071,30,66.773121
0.736908,30,67.178947
0.817801,30,67.585741
1.127856,30,67.984508
1.490724,30,68.408324
0.850794,30,68.808089
1.049303,30,69.211892
1.263364,30,69.593723
2.272106,30,69.962506
1.206137,30,70.341313
1.376042,30,70.728147
1.842936,30,71.134912
0.941327,30,71.560725
1.175068,30,71.947507
1.743147,30,72.370283
1.313741,30,72.796077
1.898168,30,73.191869
0.714833,30,73.589667
2.37356,30,74.008453
7.515234,30,74.438243
2.107929,30,74.84906
1.388046,30,75.223868
3.105992,30,75.593681
-8.259138,30,75.969491
1.349246,30,76.379251
2.145081,30,76.767087
-8.600054,30,77.139898
1.232512,30,77.508711
2.089888,30,77.885488
1.150634,30,78.264318
1.073323,30,78.644105
1.002508,30,79.015949
3.206281,30,79.392756
1.415575,30,79.773562
-8.683223,30,80.153369
1.318577,30,80.536145
1.373446,30,80.913985
1.654351,30,81.291792
0.816237,30,81.662605
1.105575,30,82.025397
1.631013,30,82.407227
1.738222,30,82.79101
1.589098,30,83.162845
5.340285,30,83.530628
2.15546,30,83.904468
-8.561674,30,84.280278
1.092151,30,84.65109
1.340379,30,85.031866
1.479632,30,85.413679
3.800874,30,85.788513
0.934285,30,86.166322
1.70382,30,86.535112
0.902177,30,86.903924
4.427122,30,87.285732
1.109227,30,87.661565
1.288475,30,88.030354
1.330422,30,88.405158
1.685499,30,88.778972
2.5381,30,89.153807
2.03734,30,89.520592
1.061656,30,89.910395
1.767967,30,90.33318
0.79059,30,90.716993
1.70068,30,91.091794
1.397466,30,91.463636
0.865489,30,91.832427
1.296953,30,92.206262
1.302193,30,92.588036
1.041193,30,92.960878
1.40873,30,93.357646
1.345717,30,93.757445
1.419784,30,94.167267
1.295446,30,94.564035
1.427402,30,94.961865
1.067779,30,95.36266
1.322269,30,95.765456
2.056015,30,96.183244
4.596609,30,96.575015
1.325886,30,96.956822
1.362033,30,97.365613
1.880886,30,97.764413
2.077705,30,98.155215
0.817222,30,98.551021
1.001521,30,98.946843
5.748564,30,99.321624
0.897114,30,99.70446
1.053788,30,100.068275
5.63773,30,100.444053
4.68173,30,100.813897
2.202062,30,101.191705
1.824006,30,101.566516
0.916318,30,101.938323
1.736605,30,102.316106
-6.700694,30,102.683949
1.096681,30,103.047735
1.208859,30,103.429572
1.047747,30,103.805357
0.953802,30,104.179192
1.467023,30,104.543977
1.199545,30,104.914818
0.930187,30,105.294626
1.157452,30,105.677432
1.762835,30,106.043216
1.722315,30,106.420026
1.401233,30,106.790838
2.822143,30,107.165648
1.100562,30,107.528494
4.60492,30,107.904303
0.992337,30,108.280113
1.075965,30,108.66092
0.937757,30,109.023736
2.152239,30,109.404513
1.435786,30,109.776354
1.084307,30,110.149164
1.330589,30,110.525945
1.312174,30,110.910779
6.10867,30,111.289557
1.057057,30,111.660373
1.790977,30,112.032179
6.609474,30,112.407995
5.052816,30,112.781831
11.389765,30,113.15664
0.823516,30,113.533443
1.628294,30,113.908259
0.877977,30,114.285069
5.153777,30,114.658878
1.858866,30,115.021695
2.861943,30,115.397504
2.069338,30,115.771315
1.041671,30,116.158089
2.420169,30,116.534905
2.677712,30,116.916734
9.508522,30,117.292544
1.354245,30,117.666355
1.949443,30,118.027173
1.337932,30,118.411947
2.181935,30,118.793754
1.211689,30,119.168563
3.046006,30,119.530396
1.648061,30,119.909192
0.860631,30,120.289002
1.331791,30,120.67183
1.605861,30,121.043614
1.316243,30,121.42042
7.306199,30,121.795264
1.982484,30,122.171041
8.695268,30,122.555846
1.7051,30,122.932686
6.261717,30,123.308465
1.646732,30,123.684272
2.050286,30,124.051088
0.839892,30,124.429897
2.779049,30,124.802737
2.195746,30,125.178548
1.322202,30,125.552357
1.099352,30,125.926136
1.830613,30,126.307974
2.774024,30,126.676757
0.887376,30,127.039603
2.682929,30,127.421391
1.158734,30,127.797219
1.34685,30,128.173028
2.317057,30,128.537844
1.014529,30,128.914652
-7.733279,30,129.290462
4.222611,30,129.67127
3.957343,30,130.033056
3.544606,30,130.409873
1.991384,30,130.781682
1.103934,30,131.160515
1.868186,30,131.535293
2.158623,30,131.909103
1.437686,30,132.286944
2.268757,30,133.226466
5.552006,30,133.650252
1.652721,30,134.046022
3.617935,30,134.421839
2.409305,30,134.795671
1.414171,30,135.170452
1.091301,30,135.54729
0.862702,30,135.915104
0.909873,30,136.301909
3.314323,30,136.681692
1.154368,30,137.051527
1.138247,30,137.431336
0.94354,30,137.808144
1.312356,30,138.180956
1.061544,30,138.551767
1.820416,30,138.929575
1.171106,30,139.311353
1.480709,30,139.708181
0.762332,30,140.077961
1.384859,30,140.453774
1.649587,30,140.829613
1.646267,30,141.208391
1.672666,30,141.579233
1.50887,30,141.948046
3.797275,30,142.329823
1.159265,30,142.711658
1.100254,30,143.085447
1.341359,30,143.458281
2.767788,30,143.833091
7.260972,30,144.206871
1.240524,30,144.589707
4.371645,30,144.956522
1.60845,30,145.3343
2.244381,30,145.706141
1.911074,30,146.080952
0.973533,30,146.455732
1.467001,30,146.830571
1.917522,30,147.204381
1.529303,30,147.589187
1.963371,30,147.960967
1.295586,30,148.335809
2.57061,30,148.709593
1.78056,30,149.086398
1.104947,30,149.469204
1.365494,30,149.842044
2.729355,30,150.217831
0.815725,30,150.590665
2.225557,30,150.95648
1.79937,30,151.333261
1.975157,30,151.709098
1.289318,30,152.078884
2.372842,30,152.45669
1.197635,30,152.834498
1.941369,30,153.217333
1.153954,30,153.590145
1.175246,30,153.959957
1.069895,30,154.34776
1.231431,30,154.730566
4.625122,30,155.105347
1.817416,30,155.47416
1.257857,30,155.848002
1.088399,30,156.221785
1.230513,30,156.608615
3.919792,30,156.975403
0.951609,30,157.357235
0.995375,30,157.729047
1.723052,30,158.107854
2.926256,30,158.488664
1.92183,30,158.862442
2.094842,30,159.234252
1.768052,30,159.607094
1.338816,30,159.971881
1.065301,30,160.349718
2.743119,30,160.722529
2.076457,30,161.091312
0.794724,30,161.492113
1.234277,30,161.874945
1.200218,30,162.248756
0.944019,30,162.622537
1.60979,30,162.994379
1.067097,30,163.370191
1.152023,30,163.745996
1.239756,30,164.124805
0.859502,30,164.501613
0.774952,30,164.876423
1.430182,30,165.256199
1.65126,30,165.635039
1.499463,30,166.001853
2.447372,30,166.384635
1.644931,30,166.76844
1.671005,30,167.147242
1.734958,30,167.516086
1.369727,30,167.888896
0.973828,30,168.265674
7.189286,30,168.648482
1.119011,30,169.015325
1.661477,30,169.397132
1.940192,30,169.781912
6.908046,30,170.160745
0.800948,30,170.525559
1.21648,30,170.900342
1.16063,30,171.27715
0.884513,30,171.65099
1.546769,30,172.019778
4.265247,30,172.398579
1.014446,30,172.786381
1.144418,30,173.167222
1.961272,30,173.533035
