#{"t_start": 1583979500.797152, "env_id": "cursorcontrol-v2"}
r,l,t
-128.848733,30,4.155624
-188.818727,30,4.180641
-179.027177,30,4.205602
-128.268803,30,5.237017
-136.775222,30,5.491872
-158.453695,30,5.794732
-99.017892,30,6.159527
-138.905657,30,6.535288
301.918267,7,6.619268
-87.593771,30,6.986061
-94.656123,30,7.350857
-118.895127,30,7.71262
-128.381495,30,8.078416
-68.395611,30,8.441214
-138.50598,30,8.807005
-45.654553,30,9.170798
-18.995851,30,9.54362
-58.676581,30,9.903416
-46.965016,30,10.267189
-48.667385,30,10.649118
-25.572456,30,11.019909
-17.650366,30,11.394674
1.540147,30,11.762468
-18.945522,30,12.129285
1.401132,30,12.499076
-8.856885,30,12.86487
1.573424,30,13.229664
1.594737,30,13.600455
2.453127,30,13.969248
1.518181,30,14.345022
-7.731559,30,14.7138
1.048028,30,15.085595
-8.427582,30,15.455383
1.520924,30,15.8252
1.026785,30,16.192995
2.106349,30,16.561785
3.330101,30,16.933553
0.866015,30,17.30534
-8.853165,30,17.677278
1.254382,30,18.044071
1.537417,30,18.412863
0.950272,30,18.786653
1.122247,30,19.162415
-8.75363,30,19.540227
1.082947,30,19.925012
-8.354829,30,20.321763
-8.8541,30,20.710567
1.029068,30,21.095327
1.05369,30,21.487108
1.890483,30,21.868914
2.544259,30,22.260661
2.394457,30,22.648475
1.617442,30,23.027231
3.131462,30,23.41501
0.877114,30,23.79283
1.208793,30,24.186607
-9.234258,30,24.58938
-9.101465,30,24.976163
1.527982,30,25.356951
-8.674444,30,25.722741
0.81418,30,26.09251
1.059699,30,26.472319
1.51721,30,26.837114
-8.696317,30,27.204883
1.961219,30,27.572676
3.127972,30,27.94049
1.783371,30,28.308283
-2.483551,30,28.670048
3.17644,30,29.038872
2.231389,30,29.414637
1.359264,30,29.788449
3.571615,30,30.156242
2.166669,30,30.530999
0.805413,30,30.8998
1.610008,30,31.272612
13.104906,30,31.6474
3.417213,30,32.011195
1.1584,30,32.386962
1.739512,30,32.754779
5.267849,30,33.125538
-8.621966,30,33.505353
302.782723,6,33.578312
0.96661,30,33.947104
-3.421476,30,34.319893
-8.950537,30,34.687687
2.735273,30,35.055456
1.120612,30,35.431267
1.544953,30,35.801059
2.693843,30,36.170826
3.812046,30,36.548617
2.390087,30,36.917399
2.022071,30,37.292218
-17.056169,30,37.658012
0.868072,30,38.024804
4.612151,30,38.398571
1.850776,30,38.766387
-9.060888,30,39.133149
1.615239,30,39.520939
1.147618,30,39.888756
1.439693,30,40.257514
-5.510872,30,40.627338
2.52961,30,40.993131
1.089782,30,41.364923
-7.591011,30,41.736712
5.596187,30,42.103505
-8.101217,30,42.472279
2.261025,30,42.851083
1.465284,30,43.226848
-14.585794,30,43.595664
5.75903,30,43.965456
1.23664,30,44.341221
2.164018,30,44.71903
2.75899,30,45.086823
-9.086259,30,45.456615
1.927273,30,45.821387
1.533903,30,46.1932
-5.587895,30,46.562991
7.363532,30,46.934781
-8.68662,30,47.308546
3.895557,30,47.689358
-8.584158,30,48.054151
-6.25464,30,48.42192
-6.08325,30,48.791734
-9.013447,30,49.165524
1.153507,30,49.546286
1.4315,30,49.911076
-8.441251,30,50.278871
1.140762,30,50.645666
-8.767218,30,51.018478
1.2568,30,51.391242
-8.368152,30,51.758061
