#{"t_start": 1583525714.274297, "env_id": "cursorcontrol-v1"}
r,l,t
-236.419166,30,10.547407
-251.922002,30,10.618403
-218.309291,30,10.683448
-247.881493,30,17.031989
54.657189,30,17.521928
-249.854022,30,17.991497
-68.065268,30,18.465885
-176.287838,30,19.01536
-235.535351,30,19.486913
-215.186043,30,19.958591
-219.529099,30,20.396063
-237.744618,30,20.880757
-239.260055,30,21.375803
-249.954587,30,21.849634
-231.532387,30,22.331778
-236.7986,30,22.851915
-260.296994,30,23.445579
-234.797295,30,23.981204
-251.71505,30,24.462053
-212.363781,30,24.98562
-259.510174,30,25.48469
-133.529807,30,25.989479
-231.304233,30,26.457668
-228.759985,30,26.998384
-179.523773,30,27.565699
-168.887858,30,28.207829
-204.877416,30,28.806503
-136.748296,30,29.439874
-245.859263,30,30.058119
-228.305584,30,30.670977
-247.159832,30,31.273188
603.295145,26,31.856656
-211.148547,30,32.6078
654.260325,29,33.086144
-245.133906,30,33.587603
660.789199,16,33.888634
-255.839986,30,34.38477
-192.423492,30,34.866891
-247.268983,30,35.379498
-122.175177,30,35.975523
557.650692,3,36.043148
-203.103261,30,36.652221
-250.434851,30,37.434524
-189.068653,30,37.994247
-245.304634,30,38.646928
-224.846049,30,39.254471
-239.27847,30,39.76145
-209.409236,30,40.447895
-246.787131,30,41.173342
-175.887544,30,41.880935
-236.254113,30,42.547678
-240.231907,30,43.291997
-164.473738,30,43.932956
-82.241628,30,44.657973
-96.851154,30,45.281777
-171.863123,30,46.053274
-255.01304,30,46.686056
-63.940956,30,47.282728
-127.743471,30,47.881534
-209.303688,30,48.580161
-169.470401,30,49.19447
-214.034047,30,50.010457
-40.179892,30,50.682926
-175.469732,30,51.345657
-192.582879,30,51.948397
482.24485,27,52.461842
93.684921,30,53.036093
-247.569528,30,53.700235
-258.580479,30,54.391334
-202.579977,30,55.142563
-225.61145,30,55.806684
-203.915022,30,56.614031
-248.32341,30,57.417785
-247.004002,30,58.025622
-246.854997,30,58.717288
