#{"t_start": 1583493013.8994892, "env_id": "cursorcontrol-v1"}
r,l,t
-1095.01065,333,9.33394
-2688.438765,498,16.51553
-4272.8947,500,23.628764
-3760.75096,500,30.977087
-70.19551,132,32.914591
-4488.430662,500,40.057096
-4277.866177,500,47.267023
-3624.425386,500,54.511135
-4091.659388,500,61.803271
-4057.833923,500,70.421512
-3626.760722,500,79.126572
-3786.579887,500,87.460541
520.903179,11,87.638375
-4312.198685,500,93.299278
-3593.954353,500,97.304089
-3637.841401,500,101.333235
-4124.509907,500,105.334526
-3469.383284,500,109.327571
-3913.712607,500,113.444012
-2194.115342,421,119.515157
-255.074175,158,121.797379
107.819638,70,122.843957
-3389.622063,500,130.137012
-891.56386,283,134.258381
531.013527,40,134.836222
