#{"t_start": 1584050815.6932013, "env_id": "cursorcontrol-v2"}
r,l,t
-47.355679,30,3.756805
-83.776955,30,3.771797
-63.671409,30,3.785789
-63.326398,30,4.974138
-64.02375,30,5.321939
-48.965059,30,5.669709
-53.010091,30,6.01354
-34.057671,30,6.372334
-24.075788,30,6.735097
-53.829182,30,7.083924
-2.981005,30,7.434692
1.748474,30,7.78749
-18.15768,30,8.137319
-3.824457,30,8.504081
-14.138523,30,8.854906
-13.944812,30,9.2147
-3.377775,30,9.590483
-9.110791,30,9.946279
6.188295,30,10.320033
-18.493963,30,10.683854
-1.79929,30,11.032624
-4.011815,30,11.384451
-8.073691,30,11.736248
1.544884,30,12.091045
1.097985,30,12.472826
-3.517408,30,12.845582
6.672343,30,13.221397
2.027319,30,13.593182
-9.01114,30,13.972943
0.785445,30,14.332731
6.311011,30,14.693548
-8.603357,30,15.044317
-13.173623,30,15.400142
-3.12444,30,15.763903
-8.685434,30,16.131721
-12.493716,30,16.500512
-13.047945,30,16.871264
1.321177,30,17.22806
-3.40419,30,17.604874
-3.883216,30,17.990652
7.214879,30,18.360439
-8.592169,30,18.738191
-8.937725,30,19.103012
-2.536658,30,19.486792
-4.098987,30,19.858577
1.389019,30,20.229364
-8.874824,30,20.605327
-8.92211,30,20.972086
1.935278,30,21.337875
-14.008265,30,21.700696
-3.763837,30,22.063458
1.180736,30,22.422259
-8.545607,30,22.781052
-8.753703,30,23.135844
-8.797561,30,23.490667
6.143032,30,23.861431
-14.01135,30,24.234239
-27.225192,30,24.598001
-7.95602,30,24.955824
-8.386735,30,25.314595
1.020192,30,25.736352
-3.834264,30,26.118126
0.93829,30,26.492911
-1.906481,30,26.856731
-8.964239,30,27.20753
-4.052066,30,27.559327
-3.10909,30,27.907096
1.303769,30,28.260923
2.059746,30,28.621685
3.108236,30,28.976511
1.548744,30,29.335276
-3.066368,30,29.6931
-3.957987,30,30.041899
1.103722,30,30.396666
1.036924,30,30.750492
-2.370107,30,31.110256
1.281379,30,31.480043
