#{"t_start": 1583534652.9997442, "env_id": "cursorcontrol-v1"}
r,l,t
0.780976,30,5.199481
1.286102,30,5.241619
2.108695,30,5.277925
1.953513,30,7.177182
0.783334,30,7.647843
2.069818,30,8.157908
1.352579,30,8.654952
1.627406,30,9.170022
0.994483,30,9.647586
1.290987,30,10.172776
1.111862,30,10.616232
1.811231,30,11.153452
1.447114,30,11.667638
1.357322,30,12.167625
8.610544,30,12.691629
1.422431,30,13.26513
2.7386,30,13.721989
2.289078,30,14.299557
1.330214,30,14.967421
2.077,30,15.548921
1.052378,30,16.334212
1.192938,30,16.835264
1.121282,30,17.290049
1.401161,30,17.772906
1.238737,30,18.249535
2.228869,30,18.691448
1.330144,30,19.209127
1.644401,30,19.917841
1.412034,30,20.398699
1.226596,30,20.85641
2.133165,7,20.966096
4.995158,30,21.446993
1.404859,30,21.946226
1.237924,30,22.461647
0.992688,30,22.966118
1.337656,30,23.513227
1.34588,30,24.030549
0.916517,30,24.518352
2.129023,30,25.008794
6.84108,25,25.396092
2.779864,30,25.840285
1.261736,30,26.281332
1.068432,30,26.715011
1.283643,30,27.197527
1.16121,30,27.657542
0.764372,30,28.106908
2.165351,30,28.556453
1.241012,30,29.041526
1.423568,30,29.478863
2.344262,30,29.931888
1.972129,30,30.358372
1.129166,30,30.832826
0.950695,30,31.273158
1.1413,30,31.709811
1.627063,30,32.190442
1.467401,30,32.672292
2.064556,30,33.119783
1.246925,30,33.561168
2.560469,30,34.009433
1.542043,30,34.492258
1.78135,30,34.953802
3.470781,30,35.389895
5.489213,30,35.83158
1.806164,30,36.29751
1.056937,30,36.730719
0.824179,30,37.186645
1.042755,30,37.632495
1.128356,30,38.101998
0.950056,30,38.550991
1.002329,30,39.000489
0.998003,30,39.432298
3.559996,30,39.909475
1.040102,30,40.351258
1.5238,30,40.794438
6.680259,28,41.218826
0.997132,30,41.68527
3.457302,30,42.1404
1.161773,30,42.571207
2.598266,1,42.587574
2.751737,30,43.118347
2.38919,30,43.552482
1.208749,30,44.004499
1.074794,30,44.447106
2.400154,30,44.939196
2.195629,30,45.380815
2.985041,30,45.827999
1.208233,30,46.262428
1.568086,30,46.739745
3.421375,30,47.196525
2.068411,30,47.630034
1.273553,30,48.120007
2.274405,30,48.598015
1.216861,30,49.036364
0.977142,30,49.461423
3.06517,2,49.489118
1.000813,30,49.962276
0.891431,30,50.395717
1.815907,30,50.843159
1.24866,30,51.27969
0.635338,30,51.758778
3.752932,30,52.213113
1.980496,30,52.665826
0.992895,30,53.128166
2.028451,30,53.574959
1.060432,30,54.032342
2.764192,30,54.469724
2.116152,30,54.908503
1.057746,30,55.372555
1.487191,30,55.807761
0.964286,30,56.236182
6.586441,30,56.702514
0.788216,30,57.162099
2.340038,30,57.608602
1.358134,30,58.071988
3.004431,30,58.494013
0.864416,30,58.975381
1.303334,30,59.406399
1.52169,30,59.85242
1.799395,30,60.296521
2.464874,30,60.755999
1.715588,30,61.20584
1.796264,30,61.646668
1.026599,30,62.080343
1.564357,30,62.526636
1.132351,30,62.973159
1.835371,30,63.413004
1.52436,30,63.848952
4.68548,30,64.304694
0.881835,30,64.743544
3.794865,30,65.19322
1.319336,30,65.630977
1.785973,30,66.120831
1.607183,30,66.555792
0.757295,30,67.013615
2.55898,30,67.443656
1.155333,30,67.924654
3.286715,30,68.384815
1.041288,30,68.813587
3.205278,30,69.244847
1.505539,30,69.7112
3.199972,30,70.154811
1.592393,30,70.583617
1.682183,30,71.040855
1.00004,30,71.509563
0.983791,30,71.956266
0.903089,30,72.383987
0.759319,30,72.818965
4.403903,30,73.323984
1.235729,30,73.75431
2.370115,30,74.185285
0.685135,30,74.607889
1.430601,30,75.103725
2.269566,30,75.542236
1.874047,30,75.989164
1.826177,30,76.421927
3.238038,30,76.904384
0.939485,30,77.358434
2.261621,30,77.797564
3.995931,16,78.041873
1.252911,30,78.547776
1.159275,30,79.033207
1.338591,30,79.528723
1.518423,30,79.975265
1.157082,30,80.436613
3.503055,30,80.87893
2.13262,30,81.323699
0.726806,30,81.760862
1.043873,30,82.248465
1.017538,30,82.710865
1.081491,30,83.173669
2.40134,30,83.59883
1.056165,30,84.086497
0.881455,30,84.536594
1.165556,30,84.987941
0.945122,30,85.414707
0.88415,30,85.893375
1.575778,30,86.335331
1.77986,30,86.749486
1.013518,30,87.197381
2.84866,30,87.656655
0.924456,30,88.095433
1.286303,30,88.549872
1.02862,30,89.003577
0.90997,30,89.458002
1.741756,30,89.920259
2.477331,30,90.354274
1.201017,30,90.815617
1.661787,30,91.317871
0.925607,30,91.753109
1.258889,30,92.190913
0.947086,30,92.62975
4.365796,30,93.123758
2.101109,30,93.563959
1.497677,30,94.006512
2.875786,30,94.447067
0.957322,30,94.923775
0.869324,30,95.36755
1.806696,30,95.802473
1.630609,30,96.233764
0.822059,30,96.695989
1.235681,30,97.175613
1.389474,30,97.61227
1.543973,30,98.058634
1.233126,30,98.531467
1.166154,30,98.989268
0.738457,30,99.449485
0.846658,30,99.888713
6.798201,16,100.145839
2.963322,30,100.584061
1.288832,30,101.030413
2.334689,30,101.462044
0.947833,30,101.936471
1.748089,30,102.37055
1.168943,30,102.830265
1.218029,30,103.287118
0.805184,30,103.755554
1.155645,30,104.216106
0.802954,30,104.645507
1.129579,30,105.111878
2.342948,30,105.569641
2.383294,30,106.012533
2.749525,30,106.433285
1.638225,30,106.885003
1.019038,30,107.36818
0.909751,30,107.845045
1.73265,30,108.290864
0.883051,30,108.748825
1.956367,30,109.240451
0.994871,30,109.667494
2.06626,30,110.12384
1.261195,30,110.557117
1.689316,30,111.092295
1.051749,30,111.650537
1.095835,30,112.2162
1.419941,30,112.774278
1.055989,30,113.287649
0.693932,30,113.740745
1.44546,30,114.207016
2.400476,30,114.764537
0.876033,30,115.331489
2.070206,30,115.807333
1.054985,30,116.379958
0.817733,30,116.876991
1.684466,30,117.386553
3.151816,30,117.858497
1.510294,30,118.445701
1.878413,30,119.002626
1.346204,30,119.51808
0.851668,30,120.084967
1.130179,30,120.597998
2.126308,30,121.163461
0.980272,30,121.643218
2.84672,30,122.120152
1.415191,30,122.664333
3.483548,30,123.152037
1.380934,30,123.632624
4.935837,30,124.139673
3.287128,30,124.65227
0.975666,30,125.21507
2.021847,30,125.705837
1.314351,30,126.23433
1.632681,30,126.781389
1.326272,30,127.335125
6.257571,30,127.800403
1.836182,30,128.316137
1.605721,30,128.889601
1.149739,30,129.44703
1.119426,30,129.943686
5.709153,17,130.209279
1.312775,30,130.6963
1.837539,30,131.183831
1.061168,30,131.708424
1.210632,30,132.274148
2.083597,30,132.847283
1.820007,30,133.300605
1.343167,30,133.771585
1.03844,30,134.240951
1.185892,30,134.796559
1.3649,30,135.258721
1.159017,30,135.775299
1.266675,30,136.236039
1.354719,30,136.738453
2.052583,30,137.238523
4.046431,30,137.704383
1.457752,30,138.265759
1.320512,30,138.868241
0.877741,30,139.43199
1.270179,30,139.941031
6.444588,30,140.643921
1.117664,30,141.40403
2.802221,30,142.028097
1.684966,30,142.767629
0.791424,30,143.420094
2.992762,30,144.04068
1.639425,30,144.569892
2.069394,30,145.131689
1.023944,30,145.660875
1.489166,30,146.185472
1.199384,30,146.667253
2.179778,30,147.164375
3.791706,9,147.293133
1.280838,30,147.747397
4.02506,17,148.056892
1.348764,30,148.348632
6.665616,29,148.473193
0.821187,30,148.644328
8.61622,30,148.808974
0.98936,30,149.029606
2.21399,30,149.538744
2.278986,30,149.759531
1.477597,30,149.905132
4.061571,30,150.10615
5.609713,30,150.256557
3.08504,30,150.367857
1.466104,30,150.48045
1.239651,30,150.611466
0.944997,30,150.743702
0.975662,30,150.899612
1.283623,30,151.040989
1.46395,30,151.195984
1.57112,30,151.337648
1.089625,30,151.476486
1.4095,30,151.622996
1.012583,30,151.780397
1.233159,30,151.923064
0.803859,30,152.061938
1.387294,30,152.206589
2.221592,30,152.386462
1.531513,30,152.529792
1.284313,30,152.67582
3.318649,30,152.857953
4.132376,30,153.100205
3.473087,30,153.241306
2.762626,30,153.379747
0.846666,30,153.51496
4.234153,30,153.660426
4.3495,30,153.793467
1.98444,30,153.935417
3.350747,30,154.302662
4.571968,30,154.455488
2.986001,5,154.478142
1.29485,30,154.613888
2.083685,30,154.763769
1.194789,30,154.931519
2.993751,30,155.116836
0.650237,30,155.252466
1.015857,30,155.393389
1.156498,30,155.571302
1.04276,30,155.74507
1.601123,30,155.914033
2.302996,30,156.063599
5.747713,30,156.227899
1.745773,30,156.386832
1.286685,30,156.534682
1.333799,30,156.66695
0.925158,30,157.115135
0.800262,30,157.260269
2.635605,30,157.408128
1.131637,30,157.567713
2.947937,30,157.800685
2.672019,30,157.989624
2.372847,30,158.103462
1.098275,30,828.697417
2.279633,30,828.861841
0.856066,30,828.997102
0.848529,30,829.131279
0.997828,30,829.295505
1.88791,30,829.441092
0.733546,30,829.574745
1.436745,30,829.707197
1.772377,30,829.835876
2.513625,30,829.981296
1.356824,30,830.111821
2.274821,30,830.239475
1.715108,30,830.381283
1.025172,30,830.53784
1.607517,30,830.691867
2.601981,30,830.876538
0.669136,30,831.086086
1.209231,30,831.481943
6.058896,30,831.659805
3.682439,30,831.800142
1.231402,30,832.107906
1.607743,30,832.646325
1.167754,30,832.946246
0.981314,30,833.192566
2.998487,14,833.342327
3.737139,30,833.876531
3.310982,30,834.053891
0.6874,30,834.228068
1.027936,30,834.558349
0.979107,30,834.743565
0.774132,30,834.893009
0.946699,30,835.036922
1.774756,30,835.175095
1.70008,30,835.333249
1.196097,30,835.47863
1.556897,30,835.62298
2.934379,30,835.765177
1.270492,30,835.947636
2.393259,30,836.090323
1.177671,30,836.246417
1.227014,30,836.42119
1.526618,30,836.619005
2.475245,30,836.766987
4.032142,30,836.925198
1.422149,30,837.096085
1.429736,30,837.278264
0.731237,30,837.549869
0.993135,30,837.718665
1.136405,30,837.92447
1.539188,30,838.119438
1.436642,30,838.315212
0.628227,30,838.511936
0.741041,30,838.669517
0.672622,30,839.026219
1.881943,30,839.242211
0.82823,30,839.477012
0.947071,30,839.667302
0.687412,30,839.816294
1.486402,30,839.982998
0.655825,30,840.107337
1.166231,30,840.229006
0.653355,30,840.477692
1.333982,30,840.672126
3.726977,30,840.849969
4.699334,30,841.015221
2.025122,30,841.181957
0.692777,30,841.305016
3.216713,30,841.427225
2.422592,30,841.54683
1.135132,30,841.709677
1.264473,30,841.829754
2.650337,30,841.989835
2.915328,30,842.126783
0.653494,30,842.256418
1.497168,30,842.388802
0.799684,30,842.514243
2.570494,30,842.643123
1.150721,30,842.804847
1.431795,30,842.945893
1.206359,30,843.06328
5.530982,30,843.227984
1.409874,30,843.602322
0.656527,30,843.75267
1.238099,30,843.914713
1.66219,30,844.083649
2.349273,30,844.240458
6.840322,30,844.402352
2.730275,30,844.5524
1.940416,30,844.7038
0.610268,30,844.869839
0.82635,30,845.025164
1.776203,30,845.222234
0.793965,30,845.374372
1.171968,30,845.572174
2.77037,30,845.734577
1.245195,30,845.882871
1.124858,30,846.037806
1.268738,30,846.199065
1.007607,30,846.344589
0.813145,30,846.491171
2.376349,30,846.644647
0.640909,30,846.806589
1.320498,30,846.95712
0.952006,30,847.106231
1.396958,30,847.251864
1.102161,30,847.421048
2.457016,30,847.572517
0.776818,30,847.721864
2.92007,30,847.872991
4.127132,30,848.040987
0.752205,30,848.196011
1.997108,30,848.354565
0.938672,30,848.518075
0.78821,30,848.689522
2.139913,30,848.842498
1.928416,30,849.008892
0.906414,30,849.163346
2.526716,30,849.329785
5.844054,30,849.496763
1.752884,30,849.649497
1.638283,30,849.812685
1.815351,30,849.978385
3.032532,30,850.129946
0.787553,30,850.278735
3.283845,30,850.432966
0.939195,30,850.610893
1.137647,30,850.777789
2.066599,30,850.945757
2.617572,30,851.141849
1.28826,30,851.326539
5.136829,17,851.422426
1.542988,30,851.590243
1.068302,30,851.761602
1.743147,30,851.94567
0.72864,30,852.078937
7.316466,30,852.207246
1.707723,30,852.343786
5.568973,30,852.491014
1.067849,30,852.670796
0.823245,30,852.805573
1.030046,30,852.9394
0.889984,30,853.086633
0.858745,30,853.221437
2.071886,30,853.351139
1.081478,30,853.494428
1.835542,30,853.643449
1.558157,30,853.775895
0.916004,30,853.912059
0.672477,30,854.076147
0.779105,30,854.213369
3.582471,12,854.261056
1.416882,30,854.36756
1.265616,30,854.474637
0.768755,30,854.626727
1.930182,30,854.744697
0.81558,30,854.85383
0.665977,30,854.963707
1.817327,30,855.094766
1.071436,30,855.212088
1.470044,30,855.328236
1.225017,30,855.446431
1.874256,30,855.617209
0.779847,30,855.779749
1.070714,30,855.967558
1.109137,30,856.127227
1.451225,30,856.300223
1.489332,30,856.458896
1.111534,30,856.620143
1.253795,30,856.774096
2.58969,30,856.94589
1.08959,30,857.111582
1.284971,30,857.266375
1.994017,30,857.422846
2.854696,12,857.509643
1.386064,30,857.681946
1.750455,30,857.876209
0.911518,30,858.072373
1.265143,30,858.275768
1.071414,30,858.463346
1.543181,30,858.635261
3.011028,30,858.793872
3.951723,30,858.969747
0.861448,30,859.136042
0.701307,30,859.322779
3.555456,30,859.503228
0.943469,30,859.693937
2.208101,30,859.869313
1.714816,30,860.038132
1.546696,30,860.196675
1.268355,30,860.370879
0.835331,30,860.536135
1.533061,30,860.723943
1.491903,30,860.908836
0.664581,30,861.106064
0.738847,30,861.310965
1.176446,30,861.495199
1.082296,30,861.664593
3.537379,30,861.858308
2.361768,30,862.046242
1.013715,30,862.228764
1.378535,30,862.412225
1.172717,30,862.609831
1.023217,30,862.76904
0.843307,30,862.927866
2.555911,30,863.092403
0.830263,30,863.266799
1.996782,30,863.430882
0.750698,30,863.584205
1.985961,30,863.74089
0.622638,30,863.910022
2.034083,30,864.066747
1.361078,30,864.219187
0.920906,30,864.378851
2.681374,30,864.54762
2.514937,30,864.702802
0.822796,30,864.861459
1.393386,30,865.016134
0.99415,30,865.190014
0.672569,30,865.346426
1.184527,30,865.503073
2.153683,30,865.655575
4.039332,30,865.825814
1.890321,30,865.977941
1.455522,30,866.132527
2.733921,30,866.285036
2.349981,30,866.456035
0.707035,30,866.608561
2.34035,30,866.761226
0.637824,30,866.918015
1.848577,30,867.088551
0.923058,30,867.24271
2.527206,30,867.398141
1.09298,30,867.55482
0.717468,30,867.724848
0.958901,30,867.88128
1.162583,30,868.036298
1.400942,30,868.189874
1.690262,30,868.360493
4.170532,30,868.515701
0.887755,30,868.669975
0.736223,30,868.829376
1.18813,30,868.994671
0.693711,30,869.155782
0.865292,30,869.314332
5.900052,30,869.472916
0.979336,30,869.637858
1.500455,30,869.793973
1.044336,30,869.953233
1.587898,30,870.108599
0.901687,30,870.274575
1.006828,30,870.433763
3.116563,30,870.589446
0.827101,30,870.742157
0.771092,30,870.919833
1.198232,30,871.089477
1.854099,30,871.256041
0.640003,30,871.41276
0.788126,30,871.593853
1.787238,30,871.767657
1.7679,30,871.937024
0.75812,30,872.101979
1.056412,30,872.280788
0.958364,30,872.448932
1.7503,30,872.614992
5.057802,30,872.782323
1.221182,30,872.955086
4.7117,30,873.11583
0.817295,30,873.275936
3.356779,30,873.45393
0.899045,30,873.624789
1.536895,30,873.77918
0.88208,30,873.957494
0.767513,30,874.15397
1.765055,30,874.326538
0.943052,30,874.482474
1.864457,30,874.636671
1.484809,30,874.791222
2.022967,30,874.956945
0.923127,30,875.11347
1.161214,30,875.269054
